t(c)	y(m)
1.747	70.82
1.748	70.89
1.749	70.96
1.750	71.03
1.751	71.11
1.752	71.18
1.753	71.25
1.754	71.32
1.755	71.39
1.756	71.46
1.757	71.54
1.758	71.61
1.759	71.68
1.760	71.75
1.761	71.82
1.762	71.90
1.763	71.97
1.764	72.04
1.765	72.11
1.766	72.18
1.767	72.26
1.768	72.33
1.769	72.40
1.770	72.47
1.771	72.55
1.772	72.62
1.773	72.69
1.774	72.76
1.775	72.83
1.776	72.91
1.777	72.98
1.778	73.05
1.779	73.12
1.780	73.20
1.781	73.27
1.782	73.34
1.783	73.42
1.784	73.49
1.785	73.56
1.786	73.63
1.787	73.71
1.788	73.78
1.789	73.85
1.790	73.93
1.791	74.00
1.792	74.07
1.793	74.14
1.794	74.22
1.795	74.29
1.796	74.36
1.797	74.44
1.798	74.51
1.799	74.58
1.800	74.66
1.801	74.73
1.802	74.80
1.803	74.88
1.804	74.95
1.805	75.02
1.806	75.10
1.807	75.17
1.808	75.25
1.809	75.32
1.810	75.39
1.811	75.47
1.812	75.54
1.813	75.61
1.814	75.69
1.815	75.76
1.816	75.84
1.817	75.91
1.818	75.98
1.819	76.06
1.820	76.13
1.821	76.21
1.822	76.28
1.823	76.35
1.824	76.43
1.825	76.50
1.826	76.58
1.827	76.65
1.828	76.72
1.829	76.80
1.830	76.87
1.831	76.95
1.832	77.02
1.833	77.10
1.834	77.17
1.835	77.25
1.836	77.32
1.837	77.40
1.838	77.47
1.839	77.54
1.840	77.62
1.841	77.69
1.842	77.77
1.843	77.84
1.844	77.92
1.845	77.99
1.846	78.07
1.847	78.14
1.848	78.22
1.849	78.29
1.850	78.37
1.851	78.44
1.852	78.52
1.853	78.59
1.854	78.67
1.855	78.75
1.856	78.82
1.857	78.90
1.858	78.97
1.859	79.05
1.860	79.12
1.861	79.20
1.862	79.27
1.863	79.35
1.864	79.42
1.865	79.50
1.866	79.58
1.867	79.65
1.868	79.73
1.869	79.80
1.870	79.88
1.871	79.96
1.872	80.03
1.873	80.11
1.874	80.18
1.875	80.26
1.876	80.33
1.877	80.41
1.878	80.49
1.879	80.56
1.880	80.64
1.881	80.72
1.882	80.79
1.883	80.87
1.884	80.94
1.885	81.02
1.886	81.10
1.887	81.17
1.888	81.25
1.889	81.33
1.890	81.40
1.891	81.48
1.892	81.56
1.893	81.63
1.894	81.71
1.895	81.79
1.896	81.86
1.897	81.94
1.898	82.02
1.899	82.09
1.900	82.17
1.901	82.25
1.902	82.32
1.903	82.40
1.904	82.48
1.905	82.56
1.906	82.63
1.907	82.71
1.908	82.79
1.909	82.86
1.910	82.94
1.911	83.02
1.912	83.10
1.913	83.17
1.914	83.25
1.915	83.33
1.916	83.41
1.917	83.48
1.918	83.56
1.919	83.64
1.920	83.72
1.921	83.79
1.922	83.87
1.923	83.95
1.924	84.03
1.925	84.11
1.926	84.18
1.927	84.26
1.928	84.34
1.929	84.42
1.930	84.49
1.931	84.57
1.932	84.65
1.933	84.73
1.934	84.81
1.935	84.89
1.936	84.96
1.937	85.04
1.938	85.12
1.939	85.20
1.940	85.28
1.941	85.35
1.942	85.43
1.943	85.51
1.944	85.59
1.945	85.67
1.946	85.75
1.947	85.83
1.948	85.90
1.949	85.98
1.950	86.06
1.951	86.14
1.952	86.22
1.953	86.30
1.954	86.38
1.955	86.46
1.956	86.53
1.957	86.61
1.958	86.69
1.959	86.77
1.960	86.85
1.961	86.93
1.962	87.01
1.963	87.09
1.964	87.17
1.965	87.25
1.966	87.33
1.967	87.41
1.968	87.48
1.969	87.56
1.970	87.64
1.971	87.72
1.972	87.80
1.973	87.88
1.974	87.96
1.975	88.04
1.976	88.12
1.977	88.20
1.978	88.28
1.979	88.36
1.980	88.44
1.981	88.52
1.982	88.60
1.983	88.68
1.984	88.76
1.985	88.84
1.986	88.92
1.987	89.00
1.988	89.08
1.989	89.16
1.990	89.24
1.991	89.32
1.992	89.40
1.993	89.48
1.994	89.56
1.995	89.64
1.996	89.72
1.997	89.80
1.998	89.88
1.999	89.96
2.000	90.04
2.001	90.12
2.002	90.20
2.003	90.28
2.004	90.37
2.005	90.45
2.006	90.53
2.007	90.61
2.008	90.69
2.009	90.77
2.010	90.85
2.011	90.93
2.012	91.01
2.013	91.09
2.014	91.17
2.015	91.25
2.016	91.34
2.017	91.42
2.018	91.50
2.019	91.58
2.020	91.66
2.021	91.74
2.022	91.82
2.023	91.90
2.024	91.99
2.025	92.07
2.026	92.15
2.027	92.23
2.028	92.31
2.029	92.39
2.030	92.47
2.031	92.56
2.032	92.64
2.033	92.72
2.034	92.80
2.035	92.88
2.036	92.96
2.037	93.05
2.038	93.13
2.039	93.21
2.040	93.29
2.041	93.37
2.042	93.46
2.043	93.54
2.044	93.62
2.045	93.70
2.046	93.78
2.047	93.87
2.048	93.95
2.049	94.03
2.050	94.11
2.051	94.20
2.052	94.28
2.053	94.36
2.054	94.44
2.055	94.53
2.056	94.61
2.057	94.69
2.058	94.77
2.059	94.86
2.060	94.94
2.061	95.02
2.062	95.10
2.063	95.19
2.064	95.27
2.065	95.35
2.066	95.43
2.067	95.52
2.068	95.60
2.069	95.68
2.070	95.77
2.071	95.85
2.072	95.93
2.073	96.02
2.074	96.10
2.075	96.18
2.076	96.27
2.077	96.35
2.078	96.43
2.079	96.52
2.080	96.60
2.081	96.68
2.082	96.77
2.083	96.85
2.084	96.93
2.085	97.02
2.086	97.10
2.087	97.18
2.088	97.27
2.089	97.35
2.090	97.43
2.091	97.52
2.092	97.60
2.093	97.69
2.094	97.77
2.095	97.85
2.096	97.94
2.097	98.02
2.098	98.11
2.099	98.19
2.100	98.27
2.101	98.36
2.102	98.44
2.103	98.53
2.104	98.61
2.105	98.69
2.106	98.78
2.107	98.86
2.108	98.95
2.109	99.03
2.110	99.12
2.111	99.20
2.112	99.29
2.113	99.37
2.114	99.45
2.115	99.54
2.116	99.62
2.117	99.71
2.118	99.79
2.119	99.88
2.120	99.96
2.121	100.05
2.122	100.13
2.123	100.22
2.124	100.30
2.125	100.39
2.126	100.47
2.127	100.56
2.128	100.64
2.129	100.73
2.130	100.81
2.131	100.90
2.132	100.98
2.133	101.07
2.134	101.15
2.135	101.24
2.136	101.32
2.137	101.41
2.138	101.50
2.139	101.58
2.140	101.67
2.141	101.75
2.142	101.84
2.143	101.92
2.144	102.01
2.145	102.09
2.146	102.18
2.147	102.27
2.148	102.35
2.149	102.44
2.150	102.52
2.151	102.61
2.152	102.70
2.153	102.78
2.154	102.87
2.155	102.95
2.156	103.04
2.157	103.13
2.158	103.21
2.159	103.30
2.160	103.38
2.161	103.47
2.162	103.56
2.163	103.64
2.164	103.73
2.165	103.82
2.166	103.90
2.167	103.99
2.168	104.08
2.169	104.16
2.170	104.25
2.171	104.34
2.172	104.42
2.173	104.51
2.174	104.60
2.175	104.68
2.176	104.77
2.177	104.86
2.178	104.94
2.179	105.03
2.180	105.12
2.181	105.20
2.182	105.29
2.183	105.38
2.184	105.47
2.185	105.55
2.186	105.64
2.187	105.73
2.188	105.81
2.189	105.90
2.190	105.99
2.191	106.08
2.192	106.16
2.193	106.25
2.194	106.34
2.195	106.43
2.196	106.51
2.197	106.60
2.198	106.69
2.199	106.78
2.200	106.86
2.201	106.95
2.202	107.04
2.203	107.13
2.204	107.21
2.205	107.30
2.206	107.39
2.207	107.48
2.208	107.57
2.209	107.65
2.210	107.74
2.211	107.83
2.212	107.92
2.213	108.01
2.214	108.09
2.215	108.18
2.216	108.27
2.217	108.36
2.218	108.45
2.219	108.54
2.220	108.62
2.221	108.71
2.222	108.80
2.223	108.89
2.224	108.98
2.225	109.07
2.226	109.16
2.227	109.24
2.228	109.33
2.229	109.42
2.230	109.51
2.231	109.60
2.232	109.69
2.233	109.78
2.234	109.87
2.235	109.96
2.236	110.04
2.237	110.13
2.238	110.22
2.239	110.31
2.240	110.40
2.241	110.49
2.242	110.58
2.243	110.67
2.244	110.76
2.245	110.85
2.246	110.94
2.247	111.03
2.248	111.11
2.249	111.20
2.250	111.29
2.251	111.38
2.252	111.47
2.253	111.56
2.254	111.65
2.255	111.74
2.256	111.83
2.257	111.92
2.258	112.01
2.259	112.10
2.260	112.19
2.261	112.28
2.262	112.37
2.263	112.46
2.264	112.55
2.265	112.64
2.266	112.73
2.267	112.82
2.268	112.91
2.269	113.00
2.270	113.09
2.271	113.18
2.272	113.27
2.273	113.36
2.274	113.45
2.275	113.54
2.276	113.63
2.277	113.72
2.278	113.81
2.279	113.90
2.280	113.99
2.281	114.09
2.282	114.18
2.283	114.27
2.284	114.36
2.285	114.45
2.286	114.54
2.287	114.63
2.288	114.72
2.289	114.81
2.290	114.90
2.291	114.99
2.292	115.08
2.293	115.18
2.294	115.27
2.295	115.36
2.296	115.45
2.297	115.54
2.298	115.63
2.299	115.72
2.300	115.81
2.301	115.90
2.302	116.00
2.303	116.09
2.304	116.18
2.305	116.27
2.306	116.36
2.307	116.45
2.308	116.55
2.309	116.64
2.310	116.73
2.311	116.82
2.312	116.91
2.313	117.00
2.314	117.10
2.315	117.19
2.316	117.28
2.317	117.37
2.318	117.46
2.319	117.55
2.320	117.65
2.321	117.74
2.322	117.83
2.323	117.92
2.324	118.02
2.325	118.11
2.326	118.20
2.327	118.29
2.328	118.38
2.329	118.48
2.330	118.57
2.331	118.66
2.332	118.75
2.333	118.85
2.334	118.94
2.335	119.03
2.336	119.12
2.337	119.22
2.338	119.31
2.339	119.40
2.340	119.49
2.341	119.59
2.342	119.68
2.343	119.77
2.344	119.87
2.345	119.96
2.346	120.05
2.347	120.14
2.348	120.24
2.349	120.33
2.350	120.42
2.351	120.52
2.352	120.61
2.353	120.70
2.354	120.80
2.355	120.89
2.356	120.98
2.357	121.08
2.358	121.17
2.359	121.26
2.360	121.36
2.361	121.45
2.362	121.54
2.363	121.64
2.364	121.73
2.365	121.82
2.366	121.92
2.367	122.01
2.368	122.11
2.369	122.20
2.370	122.29
2.371	122.39
2.372	122.48
2.373	122.57
2.374	122.67
2.375	122.76
2.376	122.86
2.377	122.95
2.378	123.04
2.379	123.14
2.380	123.23
2.381	123.33
2.382	123.42
2.383	123.52
2.384	123.61
2.385	123.70
2.386	123.80
2.387	123.89
2.388	123.99
2.389	124.08
2.390	124.18
2.391	124.27
2.392	124.37
2.393	124.46
2.394	124.56
2.395	124.65
2.396	124.74
2.397	124.84
2.398	124.93
2.399	125.03
2.400	125.12
2.401	125.22
2.402	125.31
2.403	125.41
2.404	125.50
2.405	125.60
2.406	125.69
2.407	125.79
2.408	125.88
2.409	125.98
2.410	126.08
2.411	126.17
2.412	126.27
2.413	126.36
2.414	126.46
2.415	126.55
2.416	126.65
2.417	126.74
2.418	126.84
2.419	126.93
2.420	127.03
2.421	127.13
2.422	127.22
2.423	127.32
2.424	127.41
2.425	127.51
2.426	127.60
2.427	127.70
2.428	127.80
2.429	127.89
2.430	127.99
2.431	128.08
2.432	128.18
2.433	128.28
2.434	128.37
2.435	128.47
2.436	128.56
2.437	128.66
2.438	128.76
2.439	128.85
2.440	128.95
2.441	129.05
2.442	129.14
2.443	129.24
2.444	129.34
2.445	129.43
2.446	129.53
2.447	129.62
2.448	129.72
2.449	129.82
2.450	129.91
2.451	130.01
2.452	130.11
2.453	130.20
2.454	130.30
2.455	130.40
2.456	130.50
2.457	130.59
2.458	130.69
2.459	130.79
2.460	130.88
2.461	130.98
2.462	131.08
2.463	131.18
2.464	131.27
2.465	131.37
2.466	131.47
2.467	131.56
2.468	131.66
2.469	131.76
2.470	131.86
2.471	131.95
2.472	132.05
2.473	132.15
2.474	132.25
2.475	132.34
2.476	132.44
2.477	132.54
2.478	132.64
2.479	132.73
2.480	132.83
2.481	132.93
2.482	133.03
2.483	133.13
2.484	133.22
2.485	133.32
2.486	133.42
2.487	133.52
2.488	133.62
2.489	133.71
2.490	133.81
2.491	133.91
2.492	134.01
2.493	134.11
2.494	134.21
2.495	134.30
2.496	134.40
2.497	134.50
2.498	134.60
2.499	134.70
2.500	134.80
2.501	134.89
2.502	134.99
2.503	135.09
2.504	135.19
2.505	135.29
2.506	135.39
2.507	135.49
2.508	135.58
2.509	135.68
2.510	135.78
2.511	135.88
2.512	135.98
2.513	136.08
2.514	136.18
2.515	136.28
2.516	136.38
2.517	136.48
2.518	136.57
2.519	136.67
2.520	136.77
2.521	136.87
2.522	136.97
2.523	137.07
2.524	137.17
2.525	137.27
2.526	137.37
2.527	137.47
2.528	137.57
2.529	137.67
2.530	137.77
2.531	137.87
2.532	137.97
2.533	138.07
2.534	138.17
2.535	138.27
2.536	138.37
2.537	138.47
2.538	138.57
2.539	138.67
2.540	138.77
2.541	138.87
2.542	138.97
2.543	139.07
2.544	139.17
2.545	139.27
2.546	139.37
2.547	139.47
2.548	139.57
2.549	139.67
2.550	139.77
2.551	139.87
2.552	139.97
2.553	140.07
2.554	140.17
2.555	140.27
2.556	140.37
2.557	140.47
2.558	140.57
2.559	140.67
2.560	140.77
2.561	140.87
2.562	140.97
2.563	141.07
2.564	141.18
2.565	141.28
2.566	141.38
2.567	141.48
2.568	141.58
2.569	141.68
2.570	141.78
2.571	141.88
2.572	141.98
2.573	142.08
2.574	142.19
2.575	142.29
2.576	142.39
2.577	142.49
2.578	142.59
2.579	142.69
2.580	142.79
2.581	142.89
2.582	143.00
2.583	143.10
2.584	143.20
2.585	143.30
2.586	143.40
2.587	143.50
2.588	143.61
2.589	143.71
2.590	143.81
2.591	143.91
2.592	144.01
2.593	144.11
2.594	144.22
2.595	144.32
2.596	144.42
2.597	144.52
2.598	144.62
2.599	144.73
2.600	144.83
2.601	144.93
2.602	145.03
2.603	145.14
2.604	145.24
2.605	145.34
2.606	145.44
2.607	145.54
2.608	145.65
2.609	145.75
2.610	145.85
2.611	145.95
2.612	146.06
2.613	146.16
2.614	146.26
2.615	146.36
2.616	146.47
2.617	146.57
2.618	146.67
2.619	146.78
2.620	146.88
2.621	146.98
2.622	147.08
2.623	147.19
2.624	147.29
2.625	147.39
2.626	147.50
2.627	147.60
2.628	147.70
2.629	147.81
2.630	147.91
2.631	148.01
2.632	148.12
2.633	148.22
2.634	148.32
2.635	148.43
2.636	148.53
2.637	148.63
2.638	148.74
2.639	148.84
2.640	148.94
2.641	149.05
2.642	149.15
2.643	149.25
2.644	149.36
2.645	149.46
2.646	149.57
2.647	149.67
2.648	149.77
2.649	149.88
2.650	149.98
2.651	150.08
2.652	150.19
2.653	150.29
2.654	150.40
2.655	150.50
2.656	150.61
2.657	150.71
2.658	150.81
2.659	150.92
2.660	151.02
2.661	151.13
2.662	151.23
2.663	151.34
2.664	151.44
2.665	151.54
2.666	151.65
2.667	151.75
2.668	151.86
2.669	151.96
2.670	152.07
2.671	152.17
2.672	152.28
2.673	152.38
2.674	152.49
2.675	152.59
2.676	152.70
2.677	152.80
2.678	152.91
2.679	153.01
2.680	153.12
2.681	153.22
2.682	153.33
2.683	153.43
2.684	153.54
2.685	153.64
2.686	153.75
2.687	153.85
2.688	153.96
2.689	154.06
2.690	154.17
2.691	154.27
2.692	154.38
2.693	154.48
2.694	154.59
2.695	154.70
2.696	154.80
2.697	154.91
2.698	155.01
2.699	155.12
2.700	155.22
2.701	155.33
2.702	155.44
2.703	155.54
2.704	155.65
2.705	155.75
2.706	155.86
2.707	155.96
2.708	156.07
2.709	156.18
2.710	156.28
2.711	156.39
2.712	156.50
2.713	156.60
2.714	156.71
2.715	156.81
2.716	156.92
2.717	157.03
2.718	157.13
2.719	157.24
2.720	157.35
2.721	157.45
2.722	157.56
2.723	157.67
2.724	157.77
2.725	157.88
2.726	157.99
2.727	158.09
2.728	158.20
2.729	158.31
2.730	158.41
2.731	158.52
2.732	158.63
2.733	158.73
2.734	158.84
2.735	158.95
2.736	159.05
2.737	159.16
2.738	159.27
2.739	159.38
2.740	159.48
2.741	159.59
2.742	159.70
2.743	159.80
2.744	159.91
2.745	160.02
2.746	160.13
2.747	160.23
2.748	160.34
2.749	160.45
2.750	160.56
2.751	160.66
2.752	160.77
2.753	160.88
2.754	160.99
2.755	161.10
2.756	161.20
2.757	161.31
2.758	161.42
2.759	161.53
2.760	161.63
2.761	161.74
2.762	161.85
2.763	161.96
2.764	162.07
2.765	162.17
2.766	162.28
2.767	162.39
2.768	162.50
2.769	162.61
2.770	162.72
2.771	162.82
2.772	162.93
2.773	163.04
2.774	163.15
2.775	163.26
2.776	163.37
2.777	163.47
2.778	163.58
2.779	163.69
2.780	163.80
2.781	163.91
2.782	164.02
2.783	164.13
2.784	164.24
2.785	164.34
2.786	164.45
2.787	164.56
2.788	164.67
2.789	164.78
2.790	164.89
2.791	165.00
2.792	165.11
2.793	165.22
2.794	165.33
2.795	165.43
2.796	165.54
2.797	165.65
2.798	165.76
2.799	165.87
2.800	165.98
2.801	166.09
2.802	166.20
2.803	166.31
2.804	166.42
2.805	166.53
2.806	166.64
2.807	166.75
2.808	166.86
2.809	166.97
2.810	167.08
2.811	167.19
2.812	167.30
2.813	167.41
2.814	167.52
2.815	167.63
2.816	167.74
2.817	167.85
2.818	167.96
2.819	168.07
2.820	168.18
2.821	168.29
2.822	168.40
2.823	168.51
2.824	168.62
2.825	168.73
2.826	168.84
2.827	168.95
2.828	169.06
2.829	169.17
2.830	169.28
2.831	169.39
2.832	169.50
2.833	169.61
2.834	169.72
2.835	169.83
2.836	169.94
2.837	170.05
2.838	170.16
2.839	170.27
2.840	170.39
2.841	170.50
2.842	170.61
2.843	170.72
2.844	170.83
2.845	170.94
2.846	171.05
2.847	171.16
2.848	171.27
2.849	171.38
2.850	171.50
2.851	171.61
2.852	171.72
2.853	171.83
2.854	171.94
2.855	172.05
2.856	172.16
2.857	172.28
2.858	172.39
2.859	172.50
2.860	172.61
2.861	172.72
2.862	172.83
2.863	172.94
2.864	173.06
2.865	173.17
2.866	173.28
2.867	173.39
2.868	173.50
2.869	173.62
2.870	173.73
2.871	173.84
2.872	173.95
2.873	174.06
2.874	174.18
2.875	174.29
2.876	174.40
2.877	174.51
2.878	174.62
2.879	174.74
2.880	174.85
2.881	174.96
2.882	175.07
2.883	175.19
2.884	175.30
2.885	175.41
2.886	175.52
2.887	175.64
2.888	175.75
2.889	175.86
2.890	175.97
2.891	176.09
2.892	176.20
2.893	176.31
2.894	176.42
2.895	176.54
2.896	176.65
2.897	176.76
2.898	176.88
2.899	176.99
2.900	177.10
2.901	177.21
2.902	177.33
2.903	177.44
2.904	177.55
2.905	177.67
2.906	177.78
2.907	177.89
2.908	178.01
2.909	178.12
2.910	178.23
2.911	178.35
2.912	178.46
2.913	178.57
2.914	178.69
2.915	178.80
2.916	178.91
2.917	179.03
2.918	179.14
2.919	179.26
2.920	179.37
2.921	179.48
2.922	179.60
2.923	179.71
2.924	179.82
2.925	179.94
2.926	180.05
2.927	180.17
2.928	180.28
2.929	180.39
2.930	180.51
2.931	180.62
2.932	180.74
2.933	180.85
2.934	180.97
2.935	181.08
2.936	181.19
2.937	181.31
2.938	181.42
2.939	181.54
2.940	181.65
2.941	181.77
2.942	181.88
2.943	182.00
2.944	182.11
2.945	182.22
2.946	182.34
2.947	182.45
2.948	182.57
2.949	182.68
2.950	182.80
2.951	182.91
2.952	183.03
2.953	183.14
2.954	183.26
2.955	183.37
2.956	183.49
2.957	183.60
2.958	183.72
2.959	183.83
2.960	183.95
2.961	184.06
2.962	184.18
2.963	184.29
2.964	184.41
2.965	184.52
2.966	184.64
2.967	184.76
2.968	184.87
2.969	184.99
2.970	185.10
2.971	185.22
2.972	185.33
2.973	185.45
2.974	185.56
2.975	185.68
2.976	185.80
2.977	185.91
2.978	186.03
2.979	186.14
2.980	186.26
2.981	186.38
2.982	186.49
2.983	186.61
2.984	186.72
2.985	186.84
2.986	186.96
2.987	187.07
2.988	187.19
2.989	187.30
2.990	187.42
2.991	187.54
2.992	187.65
2.993	187.77
2.994	187.89
2.995	188.00
2.996	188.12
2.997	188.24
2.998	188.35
2.999	188.47
3.000	188.59
3.001	188.70
3.002	188.82
3.003	188.94
3.004	189.05
3.005	189.17
3.006	189.29
3.007	189.40
3.008	189.52
3.009	189.64
3.010	189.75
3.011	189.87
3.012	189.99
3.013	190.11
3.014	190.22
3.015	190.34
3.016	190.46
3.017	190.57
3.018	190.69
3.019	190.81
3.020	190.93
3.021	191.04
3.022	191.16
3.023	191.28
3.024	191.40
3.025	191.51
3.026	191.63
3.027	191.75
3.028	191.87
3.029	191.98
3.030	192.10
3.031	192.22
3.032	192.34
3.033	192.46
3.034	192.57
3.035	192.69
3.036	192.81
3.037	192.93
3.038	193.05
3.039	193.16
3.040	193.28
3.041	193.40
3.042	193.52
3.043	193.64
3.044	193.75
3.045	193.87
3.046	193.99
3.047	194.11
3.048	194.23
3.049	194.35
3.050	194.46
3.051	194.58
3.052	194.70
3.053	194.82
3.054	194.94
3.055	195.06
3.056	195.18
3.057	195.29
3.058	195.41
3.059	195.53
3.060	195.65
3.061	195.77
3.062	195.89
3.063	196.01
3.064	196.13
3.065	196.25
3.066	196.36
3.067	196.48
3.068	196.60
3.069	196.72
3.070	196.84
3.071	196.96
3.072	197.08
3.073	197.20
3.074	197.32
3.075	197.44
3.076	197.56
3.077	197.68
3.078	197.80
3.079	197.92
3.080	198.03
3.081	198.15
3.082	198.27
3.083	198.39
3.084	198.51
3.085	198.63
3.086	198.75
3.087	198.87
3.088	198.99
3.089	199.11
3.090	199.23
3.091	199.35
3.092	199.47
3.093	199.59
3.094	199.71
3.095	199.83
3.096	199.95
3.097	200.07
3.098	200.19
3.099	200.31
3.100	200.43
3.101	200.55
3.102	200.67
3.103	200.79
3.104	200.92
3.105	201.04
3.106	201.16
3.107	201.28
3.108	201.40
3.109	201.52
3.110	201.64
3.111	201.76
3.112	201.88
3.113	202.00
3.114	202.12
3.115	202.24
3.116	202.36
3.117	202.48
3.118	202.61
3.119	202.73
3.120	202.85
3.121	202.97
3.122	203.09
3.123	203.21
3.124	203.33
3.125	203.45
3.126	203.57
3.127	203.70
3.128	203.82
3.129	203.94
3.130	204.06
3.131	204.18
3.132	204.30
3.133	204.42
3.134	204.55
3.135	204.67
3.136	204.79
3.137	204.91
3.138	205.03
3.139	205.15
3.140	205.27
3.141	205.40
3.142	205.52
3.143	205.64
3.144	205.76
3.145	205.88
3.146	206.01
3.147	206.13
3.148	206.25
3.149	206.37
3.150	206.49
3.151	206.62
3.152	206.74
3.153	206.86
3.154	206.98
3.155	207.11
3.156	207.23
3.157	207.35
3.158	207.47
3.159	207.60
3.160	207.72
3.161	207.84
3.162	207.96
3.163	208.09
3.164	208.21
3.165	208.33
3.166	208.45
3.167	208.58
3.168	208.70
3.169	208.82
3.170	208.94
3.171	209.07
3.172	209.19
3.173	209.31
3.174	209.44
3.175	209.56
3.176	209.68
3.177	209.81
3.178	209.93
3.179	210.05
3.180	210.17
3.181	210.30
3.182	210.42
3.183	210.54
3.184	210.67
3.185	210.79
3.186	210.91
3.187	211.04
3.188	211.16
3.189	211.29
3.190	211.41
3.191	211.53
3.192	211.66
3.193	211.78
3.194	211.90
3.195	212.03
3.196	212.15
3.197	212.27
3.198	212.40
3.199	212.52
3.200	212.65
3.201	212.77
3.202	212.89
3.203	213.02
3.204	213.14
3.205	213.27
3.206	213.39
3.207	213.51
3.208	213.64
3.209	213.76
3.210	213.89
3.211	214.01
3.212	214.14
3.213	214.26
3.214	214.39
3.215	214.51
3.216	214.63
3.217	214.76
3.218	214.88
3.219	215.01
3.220	215.13
3.221	215.26
3.222	215.38
3.223	215.51
3.224	215.63
3.225	215.76
3.226	215.88
3.227	216.01
3.228	216.13
3.229	216.26
3.230	216.38
3.231	216.51
3.232	216.63
3.233	216.76
3.234	216.88
3.235	217.01
3.236	217.13
3.237	217.26
3.238	217.38
3.239	217.51
3.240	217.63
3.241	217.76
3.242	217.88
3.243	218.01
3.244	218.14
3.245	218.26
3.246	218.39
3.247	218.51
3.248	218.64
3.249	218.76
3.250	218.89
3.251	219.02
3.252	219.14
3.253	219.27
3.254	219.39
3.255	219.52
3.256	219.64
3.257	219.77
3.258	219.90
3.259	220.02
3.260	220.15
3.261	220.28
3.262	220.40
3.263	220.53
3.264	220.65
3.265	220.78
3.266	220.91
3.267	221.03
3.268	221.16
3.269	221.29
3.270	221.41
3.271	221.54
3.272	221.67
3.273	221.79
3.274	221.92
3.275	222.05
3.276	222.17
3.277	222.30
3.278	222.43
3.279	222.55
3.280	222.68
3.281	222.81
3.282	222.93
3.283	223.06
3.284	223.19
3.285	223.31
3.286	223.44
3.287	223.57
3.288	223.70
3.289	223.82
3.290	223.95
3.291	224.08
3.292	224.20
3.293	224.33
3.294	224.46
3.295	224.59
3.296	224.71
3.297	224.84
3.298	224.97
3.299	225.10
3.300	225.22
3.301	225.35
3.302	225.48
3.303	225.61
3.304	225.73
3.305	225.86
3.306	225.99
3.307	226.12
3.308	226.25
3.309	226.37
3.310	226.50
3.311	226.63
3.312	226.76
3.313	226.89
3.314	227.01
3.315	227.14
3.316	227.27
3.317	227.40
3.318	227.53
3.319	227.65
3.320	227.78
3.321	227.91
3.322	228.04
3.323	228.17
3.324	228.30
3.325	228.43
3.326	228.55
3.327	228.68
3.328	228.81
3.329	228.94
3.330	229.07
3.331	229.20
3.332	229.33
3.333	229.45
3.334	229.58
3.335	229.71
3.336	229.84
3.337	229.97
3.338	230.10
3.339	230.23
3.340	230.36
3.341	230.49
3.342	230.62
3.343	230.74
3.344	230.87
3.345	231.00
3.346	231.13
3.347	231.26
3.348	231.39
3.349	231.52
3.350	231.65
3.351	231.78
3.352	231.91
3.353	232.04
3.354	232.17
3.355	232.30
3.356	232.43
3.357	232.56
3.358	232.69
3.359	232.82
3.360	232.95
3.361	233.08
3.362	233.21
3.363	233.34
3.364	233.47
3.365	233.60
3.366	233.73
3.367	233.86
3.368	233.99
3.369	234.12
3.370	234.25
3.371	234.38
3.372	234.51
3.373	234.64
3.374	234.77
3.375	234.90
3.376	235.03
3.377	235.16
3.378	235.29
3.379	235.42
3.380	235.55
3.381	235.68
3.382	235.81
3.383	235.94
3.384	236.07
3.385	236.20
3.386	236.33
3.387	236.46
3.388	236.59
3.389	236.73
3.390	236.86
3.391	236.99
3.392	237.12
3.393	237.25
3.394	237.38
3.395	237.51
3.396	237.64
3.397	237.77
3.398	237.90
3.399	238.04
3.400	238.17
3.401	238.30
3.402	238.43
3.403	238.56
3.404	238.69
3.405	238.82
3.406	238.95
3.407	239.09
3.408	239.22
3.409	239.35
3.410	239.48
3.411	239.61
3.412	239.74
3.413	239.88
3.414	240.01
3.415	240.14
3.416	240.27
3.417	240.40
3.418	240.54
3.419	240.67
3.420	240.80
3.421	240.93
3.422	241.06
3.423	241.20
3.424	241.33
3.425	241.46
3.426	241.59
3.427	241.72
3.428	241.86
3.429	241.99
3.430	242.12
3.431	242.25
3.432	242.39
3.433	242.52
3.434	242.65
3.435	242.78
3.436	242.92
3.437	243.05
3.438	243.18
3.439	243.31
3.440	243.45
3.441	243.58
3.442	243.71
3.443	243.84
3.444	243.98
3.445	244.11
3.446	244.24
3.447	244.38
3.448	244.51
3.449	244.64
3.450	244.78
3.451	244.91
3.452	245.04
3.453	245.17
3.454	245.31
3.455	245.44
3.456	245.57
3.457	245.71
3.458	245.84
3.459	245.97
3.460	246.11
3.461	246.24
3.462	246.37
3.463	246.51
3.464	246.64
3.465	246.78
3.466	246.91
3.467	247.04
3.468	247.18
3.469	247.31
3.470	247.44
3.471	247.58
3.472	247.71
3.473	247.85
3.474	247.98
3.475	248.11
3.476	248.25
3.477	248.38
3.478	248.52
3.479	248.65
3.480	248.78
3.481	248.92
3.482	249.05
3.483	249.19
3.484	249.32
3.485	249.46
3.486	249.59
3.487	249.72
3.488	249.86
3.489	249.99
3.490	250.13
3.491	250.26
3.492	250.40
3.493	250.53
3.494	250.67
