t(c)	x(m)
15.800	1044.38
15.801	1044.53
15.802	1044.67
15.803	1044.81
15.804	1044.95
15.805	1045.09
15.806	1045.23
15.807	1045.37
15.808	1045.51
15.809	1045.66
15.810	1045.80
15.811	1045.94
15.812	1046.08
15.813	1046.22
15.814	1046.36
15.815	1046.50
15.816	1046.65
15.817	1046.79
15.818	1046.93
15.819	1047.07
15.820	1047.21
15.821	1047.35
15.822	1047.50
15.823	1047.64
15.824	1047.78
15.825	1047.92
15.826	1048.06
15.827	1048.20
15.828	1048.34
15.829	1048.49
15.830	1048.63
15.831	1048.77
15.832	1048.91
15.833	1049.05
15.834	1049.19
15.835	1049.34
15.836	1049.48
15.837	1049.62
15.838	1049.76
15.839	1049.90
15.840	1050.04
15.841	1050.19
15.842	1050.33
15.843	1050.47
15.844	1050.61
15.845	1050.75
15.846	1050.89
15.847	1051.04
15.848	1051.18
15.849	1051.32
15.850	1051.46
15.851	1051.60
15.852	1051.75
15.853	1051.89
15.854	1052.03
15.855	1052.17
15.856	1052.31
15.857	1052.45
15.858	1052.60
15.859	1052.74
15.860	1052.88
15.861	1053.02
15.862	1053.16
15.863	1053.31
15.864	1053.45
15.865	1053.59
15.866	1053.73
15.867	1053.87
15.868	1054.02
15.869	1054.16
15.870	1054.30
15.871	1054.44
15.872	1054.58
15.873	1054.73
15.874	1054.87
15.875	1055.01
15.876	1055.15
15.877	1055.29
15.878	1055.44
15.879	1055.58
15.880	1055.72
15.881	1055.86
15.882	1056.01
15.883	1056.15
15.884	1056.29
15.885	1056.43
15.886	1056.57
15.887	1056.72
15.888	1056.86
15.889	1057.00
15.890	1057.14
15.891	1057.29
15.892	1057.43
15.893	1057.57
15.894	1057.71
15.895	1057.85
15.896	1058.00
15.897	1058.14
15.898	1058.28
15.899	1058.42
15.900	1058.57
15.901	1058.71
15.902	1058.85
15.903	1058.99
15.904	1059.14
15.905	1059.28
15.906	1059.42
15.907	1059.56
15.908	1059.70
15.909	1059.85
15.910	1059.99
15.911	1060.13
15.912	1060.27
15.913	1060.42
15.914	1060.56
15.915	1060.70
15.916	1060.84
15.917	1060.99
15.918	1061.13
15.919	1061.27
15.920	1061.41
15.921	1061.56
15.922	1061.70
15.923	1061.84
15.924	1061.98
15.925	1062.13
15.926	1062.27
15.927	1062.41
15.928	1062.56
15.929	1062.70
15.930	1062.84
15.931	1062.98
15.932	1063.13
15.933	1063.27
15.934	1063.41
15.935	1063.55
15.936	1063.70
15.937	1063.84
15.938	1063.98
15.939	1064.12
15.940	1064.27
15.941	1064.41
15.942	1064.55
15.943	1064.70
15.944	1064.84
15.945	1064.98
15.946	1065.12
15.947	1065.27
15.948	1065.41
15.949	1065.55
15.950	1065.70
15.951	1065.84
15.952	1065.98
15.953	1066.12
15.954	1066.27
15.955	1066.41
15.956	1066.55
15.957	1066.70
15.958	1066.84
15.959	1066.98
15.960	1067.12
15.961	1067.27
15.962	1067.41
15.963	1067.55
15.964	1067.70
15.965	1067.84
15.966	1067.98
15.967	1068.13
15.968	1068.27
15.969	1068.41
15.970	1068.55
15.971	1068.70
15.972	1068.84
15.973	1068.98
15.974	1069.13
15.975	1069.27
15.976	1069.41
15.977	1069.56
15.978	1069.70
15.979	1069.84
15.980	1069.99
15.981	1070.13
15.982	1070.27
15.983	1070.41
15.984	1070.56
15.985	1070.70
15.986	1070.84
15.987	1070.99
15.988	1071.13
15.989	1071.27
15.990	1071.42
15.991	1071.56
15.992	1071.70
15.993	1071.85
15.994	1071.99
15.995	1072.13
15.996	1072.28
15.997	1072.42
15.998	1072.56
15.999	1072.71
16.000	1072.85
16.001	1072.99
16.002	1073.14
16.003	1073.28
16.004	1073.42
16.005	1073.57
16.006	1073.71
16.007	1073.85
16.008	1074.00
16.009	1074.14
16.010	1074.28
16.011	1074.43
16.012	1074.57
16.013	1074.72
16.014	1074.86
16.015	1075.00
16.016	1075.15
16.017	1075.29
16.018	1075.43
16.019	1075.58
16.020	1075.72
16.021	1075.86
16.022	1076.01
16.023	1076.15
16.024	1076.29
16.025	1076.44
16.026	1076.58
16.027	1076.73
16.028	1076.87
16.029	1077.01
16.030	1077.16
16.031	1077.30
16.032	1077.44
16.033	1077.59
16.034	1077.73
16.035	1077.87
16.036	1078.02
16.037	1078.16
16.038	1078.31
16.039	1078.45
16.040	1078.59
16.041	1078.74
16.042	1078.88
16.043	1079.03
16.044	1079.17
16.045	1079.31
16.046	1079.46
16.047	1079.60
16.048	1079.74
16.049	1079.89
16.050	1080.03
16.051	1080.18
16.052	1080.32
16.053	1080.46
16.054	1080.61
16.055	1080.75
16.056	1080.90
16.057	1081.04
16.058	1081.18
16.059	1081.33
16.060	1081.47
16.061	1081.62
16.062	1081.76
16.063	1081.90
16.064	1082.05
16.065	1082.19
16.066	1082.34
16.067	1082.48
16.068	1082.62
16.069	1082.77
16.070	1082.91
16.071	1083.06
16.072	1083.20
16.073	1083.34
16.074	1083.49
16.075	1083.63
16.076	1083.78
16.077	1083.92
16.078	1084.06
16.079	1084.21
16.080	1084.35
16.081	1084.50
16.082	1084.64
16.083	1084.79
16.084	1084.93
16.085	1085.07
16.086	1085.22
16.087	1085.36
16.088	1085.51
16.089	1085.65
16.090	1085.80
16.091	1085.94
16.092	1086.08
16.093	1086.23
16.094	1086.37
16.095	1086.52
16.096	1086.66
16.097	1086.81
16.098	1086.95
16.099	1087.09
16.100	1087.24
16.101	1087.38
16.102	1087.53
16.103	1087.67
16.104	1087.82
16.105	1087.96
16.106	1088.11
16.107	1088.25
16.108	1088.39
16.109	1088.54
16.110	1088.68
16.111	1088.83
16.112	1088.97
16.113	1089.12
16.114	1089.26
16.115	1089.41
16.116	1089.55
16.117	1089.70
16.118	1089.84
16.119	1089.98
16.120	1090.13
16.121	1090.27
16.122	1090.42
16.123	1090.56
16.124	1090.71
16.125	1090.85
16.126	1091.00
16.127	1091.14
16.128	1091.29
16.129	1091.43
16.130	1091.58
16.131	1091.72
16.132	1091.87
16.133	1092.01
16.134	1092.16
16.135	1092.30
16.136	1092.44
16.137	1092.59
16.138	1092.73
16.139	1092.88
16.140	1093.02
16.141	1093.17
16.142	1093.31
16.143	1093.46
16.144	1093.60
16.145	1093.75
16.146	1093.89
16.147	1094.04
16.148	1094.18
16.149	1094.33
16.150	1094.47
16.151	1094.62
16.152	1094.76
16.153	1094.91
16.154	1095.05
16.155	1095.20
16.156	1095.34
16.157	1095.49
16.158	1095.63
16.159	1095.78
16.160	1095.92
16.161	1096.07
16.162	1096.21
16.163	1096.36
16.164	1096.50
16.165	1096.65
16.166	1096.79
16.167	1096.94
16.168	1097.08
16.169	1097.23
16.170	1097.37
16.171	1097.52
16.172	1097.66
16.173	1097.81
16.174	1097.95
16.175	1098.10
16.176	1098.24
16.177	1098.39
16.178	1098.53
16.179	1098.68
16.180	1098.83
16.181	1098.97
16.182	1099.12
16.183	1099.26
16.184	1099.41
16.185	1099.55
16.186	1099.70
16.187	1099.84
16.188	1099.99
16.189	1100.13
16.190	1100.28
16.191	1100.42
16.192	1100.57
16.193	1100.71
16.194	1100.86
16.195	1101.00
16.196	1101.15
16.197	1101.30
16.198	1101.44
16.199	1101.59
16.200	1101.73
16.201	1101.88
16.202	1102.02
16.203	1102.17
16.204	1102.31
16.205	1102.46
16.206	1102.60
16.207	1102.75
16.208	1102.90
16.209	1103.04
16.210	1103.19
16.211	1103.33
16.212	1103.48
16.213	1103.62
16.214	1103.77
16.215	1103.91
16.216	1104.06
16.217	1104.21
16.218	1104.35
16.219	1104.50
16.220	1104.64
16.221	1104.79
16.222	1104.93
16.223	1105.08
16.224	1105.23
16.225	1105.37
16.226	1105.52
16.227	1105.66
16.228	1105.81
16.229	1105.95
16.230	1106.10
16.231	1106.25
16.232	1106.39
16.233	1106.54
16.234	1106.68
16.235	1106.83
16.236	1106.97
16.237	1107.12
16.238	1107.27
16.239	1107.41
16.240	1107.56
16.241	1107.70
16.242	1107.85
16.243	1108.00
16.244	1108.14
16.245	1108.29
16.246	1108.43
16.247	1108.58
16.248	1108.73
16.249	1108.87
16.250	1109.02
16.251	1109.16
16.252	1109.31
16.253	1109.46
16.254	1109.60
16.255	1109.75
16.256	1109.89
16.257	1110.04
16.258	1110.19
16.259	1110.33
16.260	1110.48
16.261	1110.62
16.262	1110.77
16.263	1110.92
16.264	1111.06
16.265	1111.21
16.266	1111.35
16.267	1111.50
16.268	1111.65
16.269	1111.79
16.270	1111.94
16.271	1112.08
16.272	1112.23
16.273	1112.38
16.274	1112.52
16.275	1112.67
16.276	1112.82
16.277	1112.96
16.278	1113.11
16.279	1113.25
16.280	1113.40
16.281	1113.55
16.282	1113.69
16.283	1113.84
16.284	1113.99
16.285	1114.13
16.286	1114.28
16.287	1114.43
16.288	1114.57
16.289	1114.72
16.290	1114.86
16.291	1115.01
16.292	1115.16
16.293	1115.30
16.294	1115.45
16.295	1115.60
16.296	1115.74
16.297	1115.89
16.298	1116.04
16.299	1116.18
16.300	1116.33
16.301	1116.48
16.302	1116.62
16.303	1116.77
16.304	1116.91
16.305	1117.06
16.306	1117.21
16.307	1117.35
16.308	1117.50
16.309	1117.65
16.310	1117.79
16.311	1117.94
16.312	1118.09
16.313	1118.23
16.314	1118.38
16.315	1118.53
16.316	1118.67
16.317	1118.82
16.318	1118.97
16.319	1119.11
16.320	1119.26
16.321	1119.41
16.322	1119.55
16.323	1119.70
16.324	1119.85
16.325	1119.99
16.326	1120.14
16.327	1120.29
16.328	1120.43
16.329	1120.58
16.330	1120.73
16.331	1120.87
16.332	1121.02
16.333	1121.17
16.334	1121.32
16.335	1121.46
16.336	1121.61
16.337	1121.76
16.338	1121.90
16.339	1122.05
16.340	1122.20
16.341	1122.34
16.342	1122.49
16.343	1122.64
16.344	1122.78
16.345	1122.93
16.346	1123.08
16.347	1123.23
16.348	1123.37
16.349	1123.52
16.350	1123.67
16.351	1123.81
16.352	1123.96
16.353	1124.11
16.354	1124.25
16.355	1124.40
16.356	1124.55
16.357	1124.70
16.358	1124.84
16.359	1124.99
16.360	1125.14
16.361	1125.28
16.362	1125.43
16.363	1125.58
16.364	1125.73
16.365	1125.87
16.366	1126.02
16.367	1126.17
16.368	1126.31
16.369	1126.46
16.370	1126.61
16.371	1126.76
16.372	1126.90
16.373	1127.05
16.374	1127.20
16.375	1127.34
16.376	1127.49
16.377	1127.64
16.378	1127.79
16.379	1127.93
16.380	1128.08
16.381	1128.23
16.382	1128.38
16.383	1128.52
16.384	1128.67
16.385	1128.82
16.386	1128.97
16.387	1129.11
16.388	1129.26
16.389	1129.41
16.390	1129.56
16.391	1129.70
16.392	1129.85
16.393	1130.00
16.394	1130.14
16.395	1130.29
16.396	1130.44
16.397	1130.59
16.398	1130.73
16.399	1130.88
16.400	1131.03
16.401	1131.18
16.402	1131.32
16.403	1131.47
16.404	1131.62
16.405	1131.77
16.406	1131.92
16.407	1132.06
16.408	1132.21
16.409	1132.36
16.410	1132.51
16.411	1132.65
16.412	1132.80
16.413	1132.95
16.414	1133.10
16.415	1133.24
16.416	1133.39
16.417	1133.54
16.418	1133.69
16.419	1133.83
16.420	1133.98
16.421	1134.13
16.422	1134.28
16.423	1134.43
16.424	1134.57
16.425	1134.72
16.426	1134.87
16.427	1135.02
16.428	1135.16
16.429	1135.31
16.430	1135.46
16.431	1135.61
16.432	1135.76
16.433	1135.90
16.434	1136.05
16.435	1136.20
16.436	1136.35
16.437	1136.50
16.438	1136.64
16.439	1136.79
16.440	1136.94
16.441	1137.09
16.442	1137.24
16.443	1137.38
16.444	1137.53
16.445	1137.68
16.446	1137.83
16.447	1137.98
16.448	1138.12
16.449	1138.27
16.450	1138.42
16.451	1138.57
16.452	1138.72
16.453	1138.86
16.454	1139.01
16.455	1139.16
16.456	1139.31
16.457	1139.46
16.458	1139.60
16.459	1139.75
16.460	1139.90
16.461	1140.05
16.462	1140.20
16.463	1140.35
16.464	1140.49
16.465	1140.64
16.466	1140.79
16.467	1140.94
16.468	1141.09
16.469	1141.23
16.470	1141.38
16.471	1141.53
16.472	1141.68
16.473	1141.83
16.474	1141.98
16.475	1142.12
16.476	1142.27
16.477	1142.42
16.478	1142.57
16.479	1142.72
16.480	1142.87
16.481	1143.01
16.482	1143.16
16.483	1143.31
16.484	1143.46
16.485	1143.61
16.486	1143.76
16.487	1143.91
16.488	1144.05
16.489	1144.20
16.490	1144.35
16.491	1144.50
16.492	1144.65
16.493	1144.80
16.494	1144.94
16.495	1145.09
16.496	1145.24
16.497	1145.39
16.498	1145.54
16.499	1145.69
16.500	1145.84
16.501	1145.98
16.502	1146.13
16.503	1146.28
16.504	1146.43
16.505	1146.58
16.506	1146.73
16.507	1146.88
16.508	1147.02
16.509	1147.17
16.510	1147.32
16.511	1147.47
16.512	1147.62
16.513	1147.77
16.514	1147.92
16.515	1148.07
16.516	1148.21
16.517	1148.36
16.518	1148.51
16.519	1148.66
16.520	1148.81
16.521	1148.96
16.522	1149.11
16.523	1149.26
16.524	1149.40
16.525	1149.55
16.526	1149.70
16.527	1149.85
16.528	1150.00
16.529	1150.15
16.530	1150.30
16.531	1150.45
16.532	1150.60
16.533	1150.74
16.534	1150.89
16.535	1151.04
16.536	1151.19
16.537	1151.34
16.538	1151.49
16.539	1151.64
16.540	1151.79
16.541	1151.94
16.542	1152.09
16.543	1152.23
16.544	1152.38
16.545	1152.53
16.546	1152.68
16.547	1152.83
16.548	1152.98
16.549	1153.13
16.550	1153.28
16.551	1153.43
16.552	1153.58
16.553	1153.73
16.554	1153.87
16.555	1154.02
16.556	1154.17
16.557	1154.32
16.558	1154.47
16.559	1154.62
16.560	1154.77
16.561	1154.92
16.562	1155.07
16.563	1155.22
16.564	1155.37
16.565	1155.52
16.566	1155.67
16.567	1155.81
16.568	1155.96
16.569	1156.11
16.570	1156.26
16.571	1156.41
16.572	1156.56
16.573	1156.71
16.574	1156.86
16.575	1157.01
16.576	1157.16
16.577	1157.31
16.578	1157.46
16.579	1157.61
16.580	1157.76
16.581	1157.91
16.582	1158.06
16.583	1158.20
16.584	1158.35
16.585	1158.50
16.586	1158.65
16.587	1158.80
16.588	1158.95
16.589	1159.10
16.590	1159.25
16.591	1159.40
16.592	1159.55
16.593	1159.70
16.594	1159.85
16.595	1160.00
16.596	1160.15
16.597	1160.30
16.598	1160.45
16.599	1160.60
16.600	1160.75
16.601	1160.90
16.602	1161.05
16.603	1161.20
16.604	1161.35
16.605	1161.50
16.606	1161.65
16.607	1161.79
16.608	1161.94
16.609	1162.09
16.610	1162.24
16.611	1162.39
16.612	1162.54
16.613	1162.69
16.614	1162.84
16.615	1162.99
16.616	1163.14
16.617	1163.29
16.618	1163.44
16.619	1163.59
16.620	1163.74
16.621	1163.89
16.622	1164.04
16.623	1164.19
16.624	1164.34
16.625	1164.49
16.626	1164.64
16.627	1164.79
16.628	1164.94
16.629	1165.09
16.630	1165.24
16.631	1165.39
16.632	1165.54
16.633	1165.69
16.634	1165.84
16.635	1165.99
16.636	1166.14
16.637	1166.29
16.638	1166.44
16.639	1166.59
16.640	1166.74
16.641	1166.89
16.642	1167.04
16.643	1167.19
16.644	1167.34
16.645	1167.49
16.646	1167.64
16.647	1167.79
16.648	1167.94
16.649	1168.09
16.650	1168.24
16.651	1168.39
16.652	1168.54
16.653	1168.69
16.654	1168.84
16.655	1168.99
16.656	1169.14
16.657	1169.29
16.658	1169.44
16.659	1169.59
16.660	1169.74
16.661	1169.89
16.662	1170.04
16.663	1170.20
16.664	1170.35
16.665	1170.50
16.666	1170.65
16.667	1170.80
16.668	1170.95
16.669	1171.10
16.670	1171.25
16.671	1171.40
16.672	1171.55
16.673	1171.70
16.674	1171.85
16.675	1172.00
16.676	1172.15
16.677	1172.30
16.678	1172.45
16.679	1172.60
16.680	1172.75
16.681	1172.90
16.682	1173.05
16.683	1173.20
16.684	1173.35
16.685	1173.50
16.686	1173.65
16.687	1173.81
16.688	1173.96
16.689	1174.11
16.690	1174.26
16.691	1174.41
16.692	1174.56
16.693	1174.71
16.694	1174.86
16.695	1175.01
16.696	1175.16
16.697	1175.31
16.698	1175.46
16.699	1175.61
16.700	1175.76
16.701	1175.91
16.702	1176.07
16.703	1176.22
16.704	1176.37
16.705	1176.52
16.706	1176.67
16.707	1176.82
16.708	1176.97
16.709	1177.12
16.710	1177.27
16.711	1177.42
16.712	1177.57
16.713	1177.72
16.714	1177.87
16.715	1178.03
16.716	1178.18
16.717	1178.33
16.718	1178.48
16.719	1178.63
16.720	1178.78
16.721	1178.93
16.722	1179.08
16.723	1179.23
16.724	1179.38
16.725	1179.53
16.726	1179.69
16.727	1179.84
16.728	1179.99
16.729	1180.14
16.730	1180.29
16.731	1180.44
16.732	1180.59
16.733	1180.74
16.734	1180.89
16.735	1181.04
16.736	1181.20
16.737	1181.35
16.738	1181.50
16.739	1181.65
16.740	1181.80
16.741	1181.95
16.742	1182.10
16.743	1182.25
16.744	1182.40
16.745	1182.56
16.746	1182.71
16.747	1182.86
16.748	1183.01
16.749	1183.16
16.750	1183.31
16.751	1183.46
16.752	1183.61
16.753	1183.77
16.754	1183.92
16.755	1184.07
16.756	1184.22
16.757	1184.37
16.758	1184.52
16.759	1184.67
16.760	1184.82
16.761	1184.98
16.762	1185.13
16.763	1185.28
16.764	1185.43
16.765	1185.58
16.766	1185.73
16.767	1185.88
16.768	1186.04
16.769	1186.19
16.770	1186.34
16.771	1186.49
16.772	1186.64
16.773	1186.79
16.774	1186.94
16.775	1187.10
16.776	1187.25
16.777	1187.40
16.778	1187.55
16.779	1187.70
16.780	1187.85
16.781	1188.00
16.782	1188.16
16.783	1188.31
16.784	1188.46
16.785	1188.61
16.786	1188.76
16.787	1188.91
16.788	1189.07
16.789	1189.22
16.790	1189.37
16.791	1189.52
16.792	1189.67
16.793	1189.82
16.794	1189.98
16.795	1190.13
16.796	1190.28
16.797	1190.43
16.798	1190.58
16.799	1190.73
16.800	1190.89
16.801	1191.04
16.802	1191.19
16.803	1191.34
16.804	1191.49
16.805	1191.64
16.806	1191.80
16.807	1191.95
16.808	1192.10
16.809	1192.25
16.810	1192.40
16.811	1192.56
16.812	1192.71
16.813	1192.86
16.814	1193.01
16.815	1193.16
16.816	1193.32
16.817	1193.47
16.818	1193.62
16.819	1193.77
16.820	1193.92
16.821	1194.08
16.822	1194.23
16.823	1194.38
16.824	1194.53
16.825	1194.68
16.826	1194.84
16.827	1194.99
16.828	1195.14
16.829	1195.29
16.830	1195.44
16.831	1195.60
16.832	1195.75
16.833	1195.90
16.834	1196.05
16.835	1196.20
16.836	1196.36
16.837	1196.51
16.838	1196.66
16.839	1196.81
16.840	1196.96
16.841	1197.12
16.842	1197.27
16.843	1197.42
16.844	1197.57
16.845	1197.73
16.846	1197.88
16.847	1198.03
16.848	1198.18
16.849	1198.33
16.850	1198.49
16.851	1198.64
16.852	1198.79
16.853	1198.94
16.854	1199.10
16.855	1199.25
16.856	1199.40
16.857	1199.55
16.858	1199.71
16.859	1199.86
16.860	1200.01
16.861	1200.16
16.862	1200.32
16.863	1200.47
16.864	1200.62
16.865	1200.77
16.866	1200.92
16.867	1201.08
16.868	1201.23
16.869	1201.38
16.870	1201.53
16.871	1201.69
16.872	1201.84
16.873	1201.99
16.874	1202.14
16.875	1202.30
16.876	1202.45
16.877	1202.60
16.878	1202.76
16.879	1202.91
16.880	1203.06
16.881	1203.21
16.882	1203.37
16.883	1203.52
16.884	1203.67
16.885	1203.82
16.886	1203.98
16.887	1204.13
16.888	1204.28
16.889	1204.43
16.890	1204.59
16.891	1204.74
16.892	1204.89
16.893	1205.04
16.894	1205.20
16.895	1205.35
16.896	1205.50
16.897	1205.66
16.898	1205.81
16.899	1205.96
16.900	1206.11
16.901	1206.27
16.902	1206.42
16.903	1206.57
16.904	1206.73
16.905	1206.88
16.906	1207.03
16.907	1207.18
16.908	1207.34
16.909	1207.49
16.910	1207.64
16.911	1207.80
16.912	1207.95
16.913	1208.10
16.914	1208.25
16.915	1208.41
16.916	1208.56
16.917	1208.71
16.918	1208.87
16.919	1209.02
16.920	1209.17
16.921	1209.33
16.922	1209.48
16.923	1209.63
16.924	1209.79
16.925	1209.94
16.926	1210.09
16.927	1210.24
16.928	1210.40
16.929	1210.55
16.930	1210.70
16.931	1210.86
16.932	1211.01
16.933	1211.16
16.934	1211.32
16.935	1211.47
16.936	1211.62
16.937	1211.78
16.938	1211.93
16.939	1212.08
16.940	1212.24
16.941	1212.39
16.942	1212.54
16.943	1212.70
16.944	1212.85
16.945	1213.00
16.946	1213.16
16.947	1213.31
16.948	1213.46
16.949	1213.62
16.950	1213.77
16.951	1213.92
16.952	1214.08
16.953	1214.23
16.954	1214.38
16.955	1214.54
16.956	1214.69
16.957	1214.84
16.958	1215.00
16.959	1215.15
16.960	1215.30
16.961	1215.46
16.962	1215.61
16.963	1215.76
16.964	1215.92
16.965	1216.07
16.966	1216.22
16.967	1216.38
16.968	1216.53
16.969	1216.68
16.970	1216.84
16.971	1216.99
16.972	1217.14
16.973	1217.30
16.974	1217.45
16.975	1217.61
16.976	1217.76
16.977	1217.91
16.978	1218.07
16.979	1218.22
16.980	1218.37
16.981	1218.53
16.982	1218.68
16.983	1218.83
16.984	1218.99
16.985	1219.14
16.986	1219.30
16.987	1219.45
16.988	1219.60
16.989	1219.76
16.990	1219.91
16.991	1220.06
16.992	1220.22
16.993	1220.37
16.994	1220.53
16.995	1220.68
16.996	1220.83
16.997	1220.99
16.998	1221.14
16.999	1221.30
17.000	1221.45
17.001	1221.60
17.002	1221.76
17.003	1221.91
17.004	1222.06
17.005	1222.22
17.006	1222.37
17.007	1222.53
17.008	1222.68
17.009	1222.83
17.010	1222.99
17.011	1223.14
17.012	1223.30
17.013	1223.45
17.014	1223.60
17.015	1223.76
17.016	1223.91
17.017	1224.07
17.018	1224.22
17.019	1224.37
17.020	1224.53
17.021	1224.68
17.022	1224.84
17.023	1224.99
17.024	1225.15
17.025	1225.30
17.026	1225.45
17.027	1225.61
17.028	1225.76
17.029	1225.92
17.030	1226.07
17.031	1226.22
17.032	1226.38
17.033	1226.53
17.034	1226.69
17.035	1226.84
17.036	1227.00
17.037	1227.15
17.038	1227.30
17.039	1227.46
17.040	1227.61
17.041	1227.77
17.042	1227.92
17.043	1228.08
17.044	1228.23
17.045	1228.38
17.046	1228.54
17.047	1228.69
17.048	1228.85
17.049	1229.00
17.050	1229.16
17.051	1229.31
17.052	1229.47
17.053	1229.62
17.054	1229.77
17.055	1229.93
17.056	1230.08
17.057	1230.24
17.058	1230.39
17.059	1230.55
17.060	1230.70
17.061	1230.86
17.062	1231.01
17.063	1231.17
17.064	1231.32
17.065	1231.47
17.066	1231.63
17.067	1231.78
17.068	1231.94
17.069	1232.09
17.070	1232.25
17.071	1232.40
17.072	1232.56
17.073	1232.71
17.074	1232.87
17.075	1233.02
17.076	1233.18
17.077	1233.33
17.078	1233.48
17.079	1233.64
17.080	1233.79
17.081	1233.95
17.082	1234.10
17.083	1234.26
17.084	1234.41
17.085	1234.57
17.086	1234.72
17.087	1234.88
17.088	1235.03
17.089	1235.19
17.090	1235.34
17.091	1235.50
17.092	1235.65
17.093	1235.81
17.094	1235.96
17.095	1236.12
17.096	1236.27
17.097	1236.43
17.098	1236.58
17.099	1236.74
17.100	1236.89
17.101	1237.05
17.102	1237.20
17.103	1237.36
17.104	1237.51
17.105	1237.67
17.106	1237.82
17.107	1237.98
17.108	1238.13
17.109	1238.29
17.110	1238.44
17.111	1238.60
17.112	1238.75
17.113	1238.91
17.114	1239.06
17.115	1239.22
17.116	1239.37
17.117	1239.53
17.118	1239.68
17.119	1239.84
17.120	1239.99
17.121	1240.15
17.122	1240.30
17.123	1240.46
17.124	1240.61
17.125	1240.77
17.126	1240.92
17.127	1241.08
17.128	1241.23
17.129	1241.39
17.130	1241.54
17.131	1241.70
17.132	1241.85
17.133	1242.01
17.134	1242.17
17.135	1242.32
17.136	1242.48
17.137	1242.63
17.138	1242.79
17.139	1242.94
17.140	1243.10
17.141	1243.25
17.142	1243.41
17.143	1243.56
17.144	1243.72
17.145	1243.87
17.146	1244.03
17.147	1244.19
17.148	1244.34
17.149	1244.50
17.150	1244.65
17.151	1244.81
17.152	1244.96
17.153	1245.12
17.154	1245.27
17.155	1245.43
17.156	1245.59
17.157	1245.74
17.158	1245.90
17.159	1246.05
17.160	1246.21
17.161	1246.36
17.162	1246.52
17.163	1246.67
17.164	1246.83
17.165	1246.99
17.166	1247.14
17.167	1247.30
17.168	1247.45
17.169	1247.61
17.170	1247.76
17.171	1247.92
17.172	1248.08
17.173	1248.23
17.174	1248.39
17.175	1248.54
17.176	1248.70
17.177	1248.85
17.178	1249.01
17.179	1249.17
17.180	1249.32
17.181	1249.48
17.182	1249.63
17.183	1249.79
