t(c)	theta_c(grad)
24.338	84.114
24.339	84.114
24.340	84.114
24.341	84.114
24.342	84.114
24.343	84.114
24.344	84.114
24.345	84.114
24.346	84.114
24.347	84.114
24.348	84.114
24.349	84.114
24.350	84.114
24.351	84.115
24.352	84.115
24.353	84.115
24.354	84.115
24.355	84.115
24.356	84.115
24.357	84.115
24.358	84.115
24.359	84.115
24.360	84.115
24.361	84.115
24.362	84.115
24.363	84.115
24.364	84.115
24.365	84.115
24.366	84.115
24.367	84.115
24.368	84.115
24.369	84.115
24.370	84.115
24.371	84.115
24.372	84.115
24.373	84.115
24.374	84.115
24.375	84.115
24.376	84.115
24.377	84.115
24.378	84.115
24.379	84.115
24.380	84.115
24.381	84.115
24.382	84.115
24.383	84.115
24.384	84.115
24.385	84.115
24.386	84.115
24.387	84.115
24.388	84.115
24.389	84.115
24.390	84.115
24.391	84.115
24.392	84.115
24.393	84.115
24.394	84.115
24.395	84.115
24.396	84.115
24.397	84.115
24.398	84.115
24.399	84.115
24.400	84.115
24.401	84.115
24.402	84.116
24.403	84.116
24.404	84.116
24.405	84.116
24.406	84.116
24.407	84.116
24.408	84.116
24.409	84.116
24.410	84.116
24.411	84.116
24.412	84.116
24.413	84.116
24.414	84.116
24.415	84.116
24.416	84.116
24.417	84.116
24.418	84.116
24.419	84.116
24.420	84.116
24.421	84.116
24.422	84.116
24.423	84.116
24.424	84.116
24.425	84.116
24.426	84.116
24.427	84.116
24.428	84.116
24.429	84.116
24.430	84.116
24.431	84.116
24.432	84.116
24.433	84.116
24.434	84.116
24.435	84.116
24.436	84.116
24.437	84.116
24.438	84.116
24.439	84.116
24.440	84.116
24.441	84.116
24.442	84.116
24.443	84.116
24.444	84.116
24.445	84.116
24.446	84.116
24.447	84.116
24.448	84.116
24.449	84.116
24.450	84.116
24.451	84.116
24.452	84.116
24.453	84.117
24.454	84.117
24.455	84.117
24.456	84.117
24.457	84.117
24.458	84.117
24.459	84.117
24.460	84.117
24.461	84.117
24.462	84.117
24.463	84.117
24.464	84.117
24.465	84.117
24.466	84.117
24.467	84.117
24.468	84.117
24.469	84.117
24.470	84.117
24.471	84.117
24.472	84.117
24.473	84.117
24.474	84.117
24.475	84.117
24.476	84.117
24.477	84.117
24.478	84.117
24.479	84.117
24.480	84.117
24.481	84.117
24.482	84.117
24.483	84.117
24.484	84.117
24.485	84.117
24.486	84.117
24.487	84.117
24.488	84.117
24.489	84.117
24.490	84.117
24.491	84.117
24.492	84.117
24.493	84.117
24.494	84.117
24.495	84.117
24.496	84.117
24.497	84.117
24.498	84.117
24.499	84.117
24.500	84.117
24.501	84.117
24.502	84.117
24.503	84.117
24.504	84.118
24.505	84.118
24.506	84.118
24.507	84.118
24.508	84.118
24.509	84.118
24.510	84.118
24.511	84.118
24.512	84.118
24.513	84.118
24.514	84.118
24.515	84.118
24.516	84.118
24.517	84.118
24.518	84.118
24.519	84.118
24.520	84.118
24.521	84.118
24.522	84.118
24.523	84.118
24.524	84.118
24.525	84.118
24.526	84.118
24.527	84.118
24.528	84.118
24.529	84.118
24.530	84.118
24.531	84.118
24.532	84.118
24.533	84.118
24.534	84.118
24.535	84.118
24.536	84.118
24.537	84.118
24.538	84.118
24.539	84.118
24.540	84.118
24.541	84.118
24.542	84.118
24.543	84.118
24.544	84.118
24.545	84.118
24.546	84.118
24.547	84.118
24.548	84.118
24.549	84.118
24.550	84.118
24.551	84.118
24.552	84.118
24.553	84.118
24.554	84.118
24.555	84.119
24.556	84.119
24.557	84.119
24.558	84.119
24.559	84.119
24.560	84.119
24.561	84.119
24.562	84.119
24.563	84.119
24.564	84.119
24.565	84.119
24.566	84.119
24.567	84.119
24.568	84.119
24.569	84.119
24.570	84.119
24.571	84.119
24.572	84.119
24.573	84.119
24.574	84.119
24.575	84.119
24.576	84.119
24.577	84.119
24.578	84.119
24.579	84.119
24.580	84.119
24.581	84.119
24.582	84.119
24.583	84.119
24.584	84.119
24.585	84.119
24.586	84.119
24.587	84.119
24.588	84.119
24.589	84.119
24.590	84.119
24.591	84.119
24.592	84.119
24.593	84.119
24.594	84.119
24.595	84.119
24.596	84.119
24.597	84.119
24.598	84.119
24.599	84.119
24.600	84.119
24.601	84.119
24.602	84.119
24.603	84.119
24.604	84.119
24.605	84.119
24.606	84.120
24.607	84.120
24.608	84.120
24.609	84.120
24.610	84.120
24.611	84.120
24.612	84.120
24.613	84.120
24.614	84.120
24.615	84.120
24.616	84.120
24.617	84.120
24.618	84.120
24.619	84.120
24.620	84.120
24.621	84.120
24.622	84.120
24.623	84.120
24.624	84.120
24.625	84.120
24.626	84.120
24.627	84.120
24.628	84.120
24.629	84.120
24.630	84.120
24.631	84.120
24.632	84.120
24.633	84.120
24.634	84.120
24.635	84.120
24.636	84.120
24.637	84.120
24.638	84.120
24.639	84.120
24.640	84.120
24.641	84.120
24.642	84.120
24.643	84.120
24.644	84.120
24.645	84.120
24.646	84.120
24.647	84.120
24.648	84.120
24.649	84.120
24.650	84.120
24.651	84.120
24.652	84.120
24.653	84.120
24.654	84.120
24.655	84.120
24.656	84.120
24.657	84.121
24.658	84.121
24.659	84.121
24.660	84.121
24.661	84.121
24.662	84.121
24.663	84.121
24.664	84.121
24.665	84.121
24.666	84.121
24.667	84.121
24.668	84.121
24.669	84.121
24.670	84.121
24.671	84.121
24.672	84.121
24.673	84.121
24.674	84.121
24.675	84.121
24.676	84.121
24.677	84.121
24.678	84.121
24.679	84.121
24.680	84.121
24.681	84.121
24.682	84.121
24.683	84.121
24.684	84.121
24.685	84.121
24.686	84.121
24.687	84.121
24.688	84.121
24.689	84.121
24.690	84.121
24.691	84.121
24.692	84.121
24.693	84.121
24.694	84.121
24.695	84.121
24.696	84.121
24.697	84.121
24.698	84.121
24.699	84.121
24.700	84.121
24.701	84.121
24.702	84.121
24.703	84.121
24.704	84.121
24.705	84.121
24.706	84.121
24.707	84.121
24.708	84.122
24.709	84.122
24.710	84.122
24.711	84.122
24.712	84.122
24.713	84.122
24.714	84.122
24.715	84.122
24.716	84.122
24.717	84.122
24.718	84.122
24.719	84.122
24.720	84.122
24.721	84.122
24.722	84.122
24.723	84.122
24.724	84.122
24.725	84.122
24.726	84.122
24.727	84.122
24.728	84.122
24.729	84.122
24.730	84.122
24.731	84.122
24.732	84.122
24.733	84.122
24.734	84.122
24.735	84.122
24.736	84.122
24.737	84.122
24.738	84.122
24.739	84.122
24.740	84.122
24.741	84.122
24.742	84.122
24.743	84.122
24.744	84.122
24.745	84.122
24.746	84.122
24.747	84.122
24.748	84.122
24.749	84.122
24.750	84.122
24.751	84.122
24.752	84.122
24.753	84.122
24.754	84.122
24.755	84.122
24.756	84.122
24.757	84.122
24.758	84.122
24.759	84.122
24.760	84.123
24.761	84.123
24.762	84.123
24.763	84.123
24.764	84.123
24.765	84.123
24.766	84.123
24.767	84.123
24.768	84.123
24.769	84.123
24.770	84.123
24.771	84.123
24.772	84.123
24.773	84.123
24.774	84.123
24.775	84.123
24.776	84.123
24.777	84.123
24.778	84.123
24.779	84.123
24.780	84.123
24.781	84.123
24.782	84.123
24.783	84.123
24.784	84.123
24.785	84.123
24.786	84.123
24.787	84.123
24.788	84.123
24.789	84.123
24.790	84.123
24.791	84.123
24.792	84.123
24.793	84.123
24.794	84.123
24.795	84.123
24.796	84.123
24.797	84.123
24.798	84.123
24.799	84.123
24.800	84.123
24.801	84.123
24.802	84.123
24.803	84.123
24.804	84.123
24.805	84.123
24.806	84.123
24.807	84.123
24.808	84.123
24.809	84.123
24.810	84.123
24.811	84.124
24.812	84.124
24.813	84.124
24.814	84.124
24.815	84.124
24.816	84.124
24.817	84.124
24.818	84.124
24.819	84.124
24.820	84.124
24.821	84.124
24.822	84.124
24.823	84.124
24.824	84.124
24.825	84.124
24.826	84.124
24.827	84.124
24.828	84.124
24.829	84.124
24.830	84.124
24.831	84.124
24.832	84.124
24.833	84.124
24.834	84.124
24.835	84.124
24.836	84.124
24.837	84.124
24.838	84.124
24.839	84.124
24.840	84.124
24.841	84.124
24.842	84.124
24.843	84.124
24.844	84.124
24.845	84.124
24.846	84.124
24.847	84.124
24.848	84.124
24.849	84.124
24.850	84.124
24.851	84.124
24.852	84.124
24.853	84.124
24.854	84.124
24.855	84.124
24.856	84.124
24.857	84.124
24.858	84.124
24.859	84.124
24.860	84.124
24.861	84.124
24.862	84.125
24.863	84.125
24.864	84.125
24.865	84.125
24.866	84.125
24.867	84.125
24.868	84.125
24.869	84.125
24.870	84.125
24.871	84.125
24.872	84.125
24.873	84.125
24.874	84.125
24.875	84.125
24.876	84.125
24.877	84.125
24.878	84.125
24.879	84.125
24.880	84.125
24.881	84.125
24.882	84.125
24.883	84.125
24.884	84.125
24.885	84.125
24.886	84.125
24.887	84.125
24.888	84.125
24.889	84.125
24.890	84.125
24.891	84.125
24.892	84.125
24.893	84.125
24.894	84.125
24.895	84.125
24.896	84.125
24.897	84.125
24.898	84.125
24.899	84.125
24.900	84.125
24.901	84.125
24.902	84.125
24.903	84.125
24.904	84.125
24.905	84.125
24.906	84.125
24.907	84.125
24.908	84.125
24.909	84.125
24.910	84.125
24.911	84.125
24.912	84.125
24.913	84.125
24.914	84.126
24.915	84.126
24.916	84.126
24.917	84.126
24.918	84.126
24.919	84.126
24.920	84.126
24.921	84.126
24.922	84.126
24.923	84.126
24.924	84.126
24.925	84.126
24.926	84.126
24.927	84.126
24.928	84.126
24.929	84.126
24.930	84.126
24.931	84.126
24.932	84.126
24.933	84.126
24.934	84.126
24.935	84.126
24.936	84.126
24.937	84.126
24.938	84.126
24.939	84.126
24.940	84.126
24.941	84.126
24.942	84.126
24.943	84.126
24.944	84.126
24.945	84.126
24.946	84.126
24.947	84.126
24.948	84.126
24.949	84.126
24.950	84.126
24.951	84.126
24.952	84.126
24.953	84.126
24.954	84.126
24.955	84.126
24.956	84.126
24.957	84.126
24.958	84.126
24.959	84.126
24.960	84.126
24.961	84.126
24.962	84.126
24.963	84.126
24.964	84.126
24.965	84.127
24.966	84.127
24.967	84.127
24.968	84.127
24.969	84.127
24.970	84.127
24.971	84.127
24.972	84.127
24.973	84.127
24.974	84.127
24.975	84.127
24.976	84.127
24.977	84.127
24.978	84.127
24.979	84.127
24.980	84.127
24.981	84.127
24.982	84.127
24.983	84.127
24.984	84.127
24.985	84.127
24.986	84.127
24.987	84.127
24.988	84.127
24.989	84.127
24.990	84.127
24.991	84.127
24.992	84.127
24.993	84.127
24.994	84.127
24.995	84.127
24.996	84.127
24.997	84.127
24.998	84.127
24.999	84.127
25.000	84.127
25.001	84.127
25.002	84.127
25.003	84.127
25.004	84.127
25.005	84.127
25.006	84.127
25.007	84.127
25.008	84.127
25.009	84.127
25.010	84.127
25.011	84.127
25.012	84.127
25.013	84.127
25.014	84.127
25.015	84.127
25.016	84.127
25.017	84.128
25.018	84.128
25.019	84.128
25.020	84.128
25.021	84.128
25.022	84.128
25.023	84.128
25.024	84.128
25.025	84.128
25.026	84.128
25.027	84.128
25.028	84.128
25.029	84.128
25.030	84.128
25.031	84.128
25.032	84.128
25.033	84.128
25.034	84.128
25.035	84.128
25.036	84.128
25.037	84.128
25.038	84.128
25.039	84.128
25.040	84.128
25.041	84.128
25.042	84.128
25.043	84.128
25.044	84.128
25.045	84.128
25.046	84.128
25.047	84.128
25.048	84.128
25.049	84.128
25.050	84.128
25.051	84.128
25.052	84.128
25.053	84.128
25.054	84.128
25.055	84.128
25.056	84.128
25.057	84.128
25.058	84.128
25.059	84.128
25.060	84.128
25.061	84.128
25.062	84.128
25.063	84.128
25.064	84.128
25.065	84.128
25.066	84.128
25.067	84.128
25.068	84.129
25.069	84.129
25.070	84.129
25.071	84.129
25.072	84.129
25.073	84.129
25.074	84.129
25.075	84.129
25.076	84.129
25.077	84.129
25.078	84.129
25.079	84.129
25.080	84.129
25.081	84.129
25.082	84.129
25.083	84.129
25.084	84.129
25.085	84.129
25.086	84.129
25.087	84.129
25.088	84.129
25.089	84.129
25.090	84.129
25.091	84.129
25.092	84.129
25.093	84.129
25.094	84.129
25.095	84.129
25.096	84.129
25.097	84.129
25.098	84.129
25.099	84.129
25.100	84.129
25.101	84.129
25.102	84.129
25.103	84.129
25.104	84.129
25.105	84.129
25.106	84.129
25.107	84.129
25.108	84.129
25.109	84.129
25.110	84.129
25.111	84.129
25.112	84.129
25.113	84.129
25.114	84.129
25.115	84.129
25.116	84.129
25.117	84.129
25.118	84.129
25.119	84.129
25.120	84.130
25.121	84.130
25.122	84.130
25.123	84.130
25.124	84.130
25.125	84.130
25.126	84.130
25.127	84.130
25.128	84.130
25.129	84.130
25.130	84.130
25.131	84.130
25.132	84.130
25.133	84.130
25.134	84.130
25.135	84.130
25.136	84.130
25.137	84.130
25.138	84.130
25.139	84.130
25.140	84.130
25.141	84.130
25.142	84.130
25.143	84.130
25.144	84.130
25.145	84.130
25.146	84.130
25.147	84.130
25.148	84.130
25.149	84.130
25.150	84.130
25.151	84.130
25.152	84.130
25.153	84.130
25.154	84.130
25.155	84.130
25.156	84.130
25.157	84.130
25.158	84.130
25.159	84.130
25.160	84.130
25.161	84.130
25.162	84.130
25.163	84.130
25.164	84.130
25.165	84.130
25.166	84.130
25.167	84.130
25.168	84.130
25.169	84.130
25.170	84.130
25.171	84.130
25.172	84.131
25.173	84.131
25.174	84.131
25.175	84.131
25.176	84.131
25.177	84.131
25.178	84.131
25.179	84.131
25.180	84.131
25.181	84.131
25.182	84.131
25.183	84.131
25.184	84.131
25.185	84.131
25.186	84.131
25.187	84.131
25.188	84.131
25.189	84.131
25.190	84.131
25.191	84.131
25.192	84.131
25.193	84.131
25.194	84.131
25.195	84.131
25.196	84.131
25.197	84.131
25.198	84.131
25.199	84.131
25.200	84.131
25.201	84.131
25.202	84.131
25.203	84.131
25.204	84.131
25.205	84.131
25.206	84.131
25.207	84.131
25.208	84.131
25.209	84.131
25.210	84.131
25.211	84.131
25.212	84.131
25.213	84.131
25.214	84.131
25.215	84.131
25.216	84.131
25.217	84.131
25.218	84.131
25.219	84.131
25.220	84.131
25.221	84.131
25.222	84.131
25.223	84.132
25.224	84.132
25.225	84.132
25.226	84.132
25.227	84.132
25.228	84.132
25.229	84.132
25.230	84.132
25.231	84.132
25.232	84.132
25.233	84.132
25.234	84.132
25.235	84.132
25.236	84.132
25.237	84.132
25.238	84.132
25.239	84.132
25.240	84.132
25.241	84.132
25.242	84.132
25.243	84.132
25.244	84.132
25.245	84.132
25.246	84.132
25.247	84.132
25.248	84.132
25.249	84.132
25.250	84.132
25.251	84.132
25.252	84.132
25.253	84.132
25.254	84.132
25.255	84.132
25.256	84.132
25.257	84.132
25.258	84.132
25.259	84.132
25.260	84.132
25.261	84.132
25.262	84.132
25.263	84.132
25.264	84.132
25.265	84.132
25.266	84.132
25.267	84.132
25.268	84.132
25.269	84.132
25.270	84.132
25.271	84.132
25.272	84.132
25.273	84.132
25.274	84.132
25.275	84.133
25.276	84.133
25.277	84.133
25.278	84.133
25.279	84.133
25.280	84.133
25.281	84.133
25.282	84.133
25.283	84.133
25.284	84.133
25.285	84.133
25.286	84.133
25.287	84.133
25.288	84.133
25.289	84.133
25.290	84.133
25.291	84.133
25.292	84.133
25.293	84.133
25.294	84.133
25.295	84.133
25.296	84.133
25.297	84.133
25.298	84.133
25.299	84.133
25.300	84.133
25.301	84.133
25.302	84.133
25.303	84.133
25.304	84.133
25.305	84.133
25.306	84.133
25.307	84.133
25.308	84.133
25.309	84.133
25.310	84.133
25.311	84.133
25.312	84.133
25.313	84.133
25.314	84.133
25.315	84.133
25.316	84.133
25.317	84.133
25.318	84.133
25.319	84.133
25.320	84.133
25.321	84.133
25.322	84.133
25.323	84.133
25.324	84.133
25.325	84.133
25.326	84.133
25.327	84.134
25.328	84.134
25.329	84.134
25.330	84.134
25.331	84.134
25.332	84.134
25.333	84.134
25.334	84.134
25.335	84.134
25.336	84.134
25.337	84.134
25.338	84.134
25.339	84.134
25.340	84.134
25.341	84.134
25.342	84.134
25.343	84.134
25.344	84.134
25.345	84.134
25.346	84.134
25.347	84.134
25.348	84.134
25.349	84.134
25.350	84.134
25.351	84.134
25.352	84.134
25.353	84.134
25.354	84.134
25.355	84.134
25.356	84.134
25.357	84.134
25.358	84.134
25.359	84.134
25.360	84.134
25.361	84.134
25.362	84.134
25.363	84.134
25.364	84.134
25.365	84.134
25.366	84.134
25.367	84.134
25.368	84.134
25.369	84.134
25.370	84.134
25.371	84.134
25.372	84.134
25.373	84.134
25.374	84.134
25.375	84.134
25.376	84.134
25.377	84.134
25.378	84.134
25.379	84.135
25.380	84.135
25.381	84.135
25.382	84.135
25.383	84.135
25.384	84.135
25.385	84.135
25.386	84.135
25.387	84.135
25.388	84.135
25.389	84.135
25.390	84.135
25.391	84.135
25.392	84.135
25.393	84.135
25.394	84.135
25.395	84.135
25.396	84.135
25.397	84.135
25.398	84.135
25.399	84.135
25.400	84.135
25.401	84.135
25.402	84.135
25.403	84.135
25.404	84.135
25.405	84.135
25.406	84.135
25.407	84.135
25.408	84.135
25.409	84.135
25.410	84.135
25.411	84.135
25.412	84.135
25.413	84.135
25.414	84.135
25.415	84.135
25.416	84.135
25.417	84.135
25.418	84.135
25.419	84.135
25.420	84.135
25.421	84.135
25.422	84.135
25.423	84.135
25.424	84.135
25.425	84.135
25.426	84.135
25.427	84.135
25.428	84.135
25.429	84.135
25.430	84.135
25.431	84.135
25.432	84.136
25.433	84.136
25.434	84.136
25.435	84.136
25.436	84.136
25.437	84.136
25.438	84.136
25.439	84.136
25.440	84.136
25.441	84.136
25.442	84.136
25.443	84.136
25.444	84.136
25.445	84.136
25.446	84.136
25.447	84.136
25.448	84.136
25.449	84.136
25.450	84.136
25.451	84.136
25.452	84.136
25.453	84.136
25.454	84.136
25.455	84.136
25.456	84.136
25.457	84.136
25.458	84.136
25.459	84.136
25.460	84.136
25.461	84.136
25.462	84.136
25.463	84.136
25.464	84.136
25.465	84.136
25.466	84.136
25.467	84.136
25.468	84.136
25.469	84.136
25.470	84.136
25.471	84.136
25.472	84.136
25.473	84.136
25.474	84.136
25.475	84.136
25.476	84.136
25.477	84.136
25.478	84.136
25.479	84.136
25.480	84.136
25.481	84.136
25.482	84.136
25.483	84.136
25.484	84.137
25.485	84.137
25.486	84.137
25.487	84.137
25.488	84.137
25.489	84.137
25.490	84.137
25.491	84.137
25.492	84.137
25.493	84.137
25.494	84.137
25.495	84.137
25.496	84.137
25.497	84.137
25.498	84.137
25.499	84.137
25.500	84.137
25.501	84.137
25.502	84.137
25.503	84.137
25.504	84.137
25.505	84.137
25.506	84.137
25.507	84.137
25.508	84.137
25.509	84.137
25.510	84.137
25.511	84.137
25.512	84.137
25.513	84.137
25.514	84.137
25.515	84.137
25.516	84.137
25.517	84.137
25.518	84.137
25.519	84.137
25.520	84.137
25.521	84.137
25.522	84.137
25.523	84.137
25.524	84.137
25.525	84.137
25.526	84.137
25.527	84.137
25.528	84.137
25.529	84.137
25.530	84.137
25.531	84.137
25.532	84.137
25.533	84.137
25.534	84.137
25.535	84.137
25.536	84.138
25.537	84.138
25.538	84.138
25.539	84.138
25.540	84.138
25.541	84.138
25.542	84.138
25.543	84.138
25.544	84.138
25.545	84.138
25.546	84.138
25.547	84.138
25.548	84.138
25.549	84.138
25.550	84.138
25.551	84.138
25.552	84.138
25.553	84.138
25.554	84.138
25.555	84.138
25.556	84.138
25.557	84.138
25.558	84.138
25.559	84.138
25.560	84.138
25.561	84.138
25.562	84.138
25.563	84.138
25.564	84.138
25.565	84.138
25.566	84.138
25.567	84.138
25.568	84.138
25.569	84.138
25.570	84.138
25.571	84.138
25.572	84.138
25.573	84.138
25.574	84.138
25.575	84.138
25.576	84.138
25.577	84.138
25.578	84.138
25.579	84.138
25.580	84.138
25.581	84.138
25.582	84.138
25.583	84.138
25.584	84.138
25.585	84.138
25.586	84.138
25.587	84.138
25.588	84.138
25.589	84.139
25.590	84.139
25.591	84.139
25.592	84.139
25.593	84.139
25.594	84.139
25.595	84.139
25.596	84.139
25.597	84.139
25.598	84.139
25.599	84.139
25.600	84.139
25.601	84.139
25.602	84.139
25.603	84.139
25.604	84.139
25.605	84.139
25.606	84.139
25.607	84.139
25.608	84.139
25.609	84.139
25.610	84.139
25.611	84.139
25.612	84.139
25.613	84.139
25.614	84.139
25.615	84.139
25.616	84.139
25.617	84.139
25.618	84.139
25.619	84.139
25.620	84.139
25.621	84.139
25.622	84.139
25.623	84.139
25.624	84.139
25.625	84.139
25.626	84.139
25.627	84.139
25.628	84.139
25.629	84.139
25.630	84.139
25.631	84.139
25.632	84.139
25.633	84.139
25.634	84.139
25.635	84.139
25.636	84.139
25.637	84.139
25.638	84.139
25.639	84.139
25.640	84.139
25.641	84.140
25.642	84.140
25.643	84.140
25.644	84.140
25.645	84.140
25.646	84.140
25.647	84.140
25.648	84.140
25.649	84.140
25.650	84.140
25.651	84.140
25.652	84.140
25.653	84.140
25.654	84.140
25.655	84.140
25.656	84.140
25.657	84.140
25.658	84.140
25.659	84.140
25.660	84.140
25.661	84.140
25.662	84.140
25.663	84.140
25.664	84.140
25.665	84.140
25.666	84.140
25.667	84.140
25.668	84.140
25.669	84.140
25.670	84.140
25.671	84.140
25.672	84.140
25.673	84.140
25.674	84.140
25.675	84.140
25.676	84.140
25.677	84.140
25.678	84.140
25.679	84.140
25.680	84.140
25.681	84.140
25.682	84.140
25.683	84.140
25.684	84.140
25.685	84.140
25.686	84.140
25.687	84.140
25.688	84.140
25.689	84.140
25.690	84.140
25.691	84.140
25.692	84.140
25.693	84.140
25.694	84.141
25.695	84.141
25.696	84.141
25.697	84.141
25.698	84.141
25.699	84.141
25.700	84.141
25.701	84.141
25.702	84.141
25.703	84.141
25.704	84.141
25.705	84.141
25.706	84.141
25.707	84.141
25.708	84.141
25.709	84.141
25.710	84.141
25.711	84.141
25.712	84.141
25.713	84.141
25.714	84.141
25.715	84.141
25.716	84.141
25.717	84.141
25.718	84.141
25.719	84.141
25.720	84.141
25.721	84.141
25.722	84.141
25.723	84.141
25.724	84.141
25.725	84.141
25.726	84.141
25.727	84.141
25.728	84.141
25.729	84.141
25.730	84.141
25.731	84.141
25.732	84.141
25.733	84.141
25.734	84.141
25.735	84.141
25.736	84.141
25.737	84.141
25.738	84.141
25.739	84.141
25.740	84.141
25.741	84.141
25.742	84.141
25.743	84.141
25.744	84.141
25.745	84.141
25.746	84.141
25.747	84.142
25.748	84.142
25.749	84.142
25.750	84.142
25.751	84.142
25.752	84.142
25.753	84.142
25.754	84.142
25.755	84.142
25.756	84.142
25.757	84.142
25.758	84.142
25.759	84.142
25.760	84.142
25.761	84.142
25.762	84.142
25.763	84.142
25.764	84.142
25.765	84.142
25.766	84.142
25.767	84.142
25.768	84.142
25.769	84.142
25.770	84.142
25.771	84.142
25.772	84.142
25.773	84.142
25.774	84.142
25.775	84.142
25.776	84.142
25.777	84.142
25.778	84.142
25.779	84.142
25.780	84.142
25.781	84.142
25.782	84.142
25.783	84.142
25.784	84.142
25.785	84.142
25.786	84.142
25.787	84.142
25.788	84.142
25.789	84.142
25.790	84.142
25.791	84.142
25.792	84.142
25.793	84.142
25.794	84.142
25.795	84.142
25.796	84.142
25.797	84.142
25.798	84.142
25.799	84.142
25.800	84.143
25.801	84.143
25.802	84.143
25.803	84.143
25.804	84.143
25.805	84.143
25.806	84.143
25.807	84.143
25.808	84.143
25.809	84.143
25.810	84.143
25.811	84.143
25.812	84.143
25.813	84.143
25.814	84.143
25.815	84.143
25.816	84.143
25.817	84.143
25.818	84.143
25.819	84.143
25.820	84.143
25.821	84.143
25.822	84.143
25.823	84.143
25.824	84.143
25.825	84.143
25.826	84.143
25.827	84.143
25.828	84.143
25.829	84.143
25.830	84.143
25.831	84.143
25.832	84.143
25.833	84.143
25.834	84.143
25.835	84.143
25.836	84.143
25.837	84.143
25.838	84.143
25.839	84.143
25.840	84.143
25.841	84.143
25.842	84.143
25.843	84.143
25.844	84.143
25.845	84.143
25.846	84.143
25.847	84.143
25.848	84.143
25.849	84.143
25.850	84.143
25.851	84.143
25.852	84.143
25.853	84.144
25.854	84.144
25.855	84.144
25.856	84.144
25.857	84.144
25.858	84.144
25.859	84.144
25.860	84.144
25.861	84.144
25.862	84.144
25.863	84.144
25.864	84.144
25.865	84.144
25.866	84.144
25.867	84.144
25.868	84.144
25.869	84.144
25.870	84.144
25.871	84.144
25.872	84.144
25.873	84.144
25.874	84.144
25.875	84.144
25.876	84.144
25.877	84.144
25.878	84.144
25.879	84.144
25.880	84.144
25.881	84.144
25.882	84.144
25.883	84.144
25.884	84.144
25.885	84.144
25.886	84.144
25.887	84.144
25.888	84.144
25.889	84.144
25.890	84.144
25.891	84.144
25.892	84.144
25.893	84.144
25.894	84.144
25.895	84.144
25.896	84.144
25.897	84.144
25.898	84.144
25.899	84.144
25.900	84.144
25.901	84.144
25.902	84.144
25.903	84.144
25.904	84.144
25.905	84.144
25.906	84.145
25.907	84.145
25.908	84.145
25.909	84.145
25.910	84.145
25.911	84.145
25.912	84.145
25.913	84.145
25.914	84.145
25.915	84.145
25.916	84.145
25.917	84.145
25.918	84.145
25.919	84.145
25.920	84.145
25.921	84.145
25.922	84.145
25.923	84.145
25.924	84.145
25.925	84.145
25.926	84.145
25.927	84.145
25.928	84.145
25.929	84.145
25.930	84.145
25.931	84.145
25.932	84.145
25.933	84.145
25.934	84.145
25.935	84.145
25.936	84.145
25.937	84.145
25.938	84.145
25.939	84.145
25.940	84.145
25.941	84.145
25.942	84.145
25.943	84.145
25.944	84.145
25.945	84.145
25.946	84.145
25.947	84.145
25.948	84.145
25.949	84.145
25.950	84.145
25.951	84.145
25.952	84.145
25.953	84.145
25.954	84.145
25.955	84.145
25.956	84.145
25.957	84.145
25.958	84.145
25.959	84.146
25.960	84.146
25.961	84.146
25.962	84.146
25.963	84.146
25.964	84.146
25.965	84.146
25.966	84.146
25.967	84.146
25.968	84.146
25.969	84.146
25.970	84.146
25.971	84.146
25.972	84.146
25.973	84.146
25.974	84.146
25.975	84.146
25.976	84.146
25.977	84.146
25.978	84.146
25.979	84.146
25.980	84.146
25.981	84.146
25.982	84.146
25.983	84.146
25.984	84.146
25.985	84.146
25.986	84.146
25.987	84.146
25.988	84.146
25.989	84.146
25.990	84.146
25.991	84.146
25.992	84.146
25.993	84.146
25.994	84.146
25.995	84.146
25.996	84.146
25.997	84.146
25.998	84.146
25.999	84.146
26.000	84.146
26.001	84.146
26.002	84.146
26.003	84.146
26.004	84.146
26.005	84.146
26.006	84.146
26.007	84.146
26.008	84.146
26.009	84.146
26.010	84.146
26.011	84.146
26.012	84.146
26.013	84.147
26.014	84.147
26.015	84.147
26.016	84.147
26.017	84.147
26.018	84.147
26.019	84.147
26.020	84.147
26.021	84.147
26.022	84.147
26.023	84.147
26.024	84.147
26.025	84.147
26.026	84.147
26.027	84.147
26.028	84.147
26.029	84.147
26.030	84.147
26.031	84.147
26.032	84.147
26.033	84.147
26.034	84.147
26.035	84.147
26.036	84.147
26.037	84.147
26.038	84.147
26.039	84.147
26.040	84.147
26.041	84.147
26.042	84.147
26.043	84.147
26.044	84.147
26.045	84.147
26.046	84.147
26.047	84.147
26.048	84.147
26.049	84.147
26.050	84.147
26.051	84.147
26.052	84.147
26.053	84.147
26.054	84.147
26.055	84.147
26.056	84.147
26.057	84.147
26.058	84.147
26.059	84.147
26.060	84.147
26.061	84.147
26.062	84.147
26.063	84.147
26.064	84.147
26.065	84.147
26.066	84.148
26.067	84.148
26.068	84.148
26.069	84.148
26.070	84.148
26.071	84.148
26.072	84.148
26.073	84.148
26.074	84.148
26.075	84.148
26.076	84.148
26.077	84.148
26.078	84.148
26.079	84.148
26.080	84.148
26.081	84.148
26.082	84.148
26.083	84.148
26.084	84.148
26.085	84.148
