x(m)	theta_c(grad)
9.48	81.355
9.49	81.354
9.51	81.353
9.52	81.352
9.53	81.351
9.54	81.349
9.55	81.348
9.56	81.347
9.57	81.346
9.58	81.345
9.59	81.344
9.60	81.342
9.61	81.341
9.62	81.340
9.64	81.339
9.65	81.338
9.66	81.337
9.67	81.335
9.68	81.334
9.69	81.333
9.70	81.332
9.71	81.331
9.72	81.330
9.73	81.328
9.74	81.327
9.76	81.326
9.77	81.325
9.78	81.324
9.79	81.323
9.80	81.321
9.81	81.320
9.82	81.319
9.83	81.318
9.84	81.317
9.85	81.316
9.87	81.314
9.88	81.313
9.89	81.312
9.90	81.311
9.91	81.310
9.92	81.309
9.93	81.307
9.94	81.306
9.95	81.305
9.97	81.304
9.98	81.303
9.99	81.302
10.00	81.301
10.01	81.299
10.02	81.298
10.03	81.297
10.04	81.296
10.05	81.295
10.07	81.294
10.08	81.292
10.09	81.291
10.10	81.290
10.11	81.289
10.12	81.288
10.13	81.287
10.14	81.286
10.16	81.284
10.17	81.283
10.18	81.282
10.19	81.281
10.20	81.280
10.21	81.279
10.22	81.278
10.23	81.276
10.25	81.275
10.26	81.274
10.27	81.273
10.28	81.272
10.29	81.271
10.30	81.270
10.31	81.268
10.32	81.267
10.34	81.266
10.35	81.265
10.36	81.264
10.37	81.263
10.38	81.262
10.39	81.260
10.40	81.259
10.42	81.258
10.43	81.257
10.44	81.256
10.45	81.255
10.46	81.254
10.47	81.252
10.48	81.251
10.50	81.250
10.51	81.249
10.52	81.248
10.53	81.247
10.54	81.246
10.55	81.244
10.56	81.243
10.58	81.242
10.59	81.241
10.60	81.240
10.61	81.239
10.62	81.238
10.63	81.237
10.64	81.235
10.66	81.234
10.67	81.233
10.68	81.232
10.69	81.231
10.70	81.230
10.71	81.229
10.73	81.227
10.74	81.226
10.75	81.225
10.76	81.224
10.77	81.223
10.78	81.222
10.80	81.221
10.81	81.220
10.82	81.218
10.83	81.217
10.84	81.216
10.85	81.215
10.86	81.214
10.88	81.213
10.89	81.212
10.90	81.211
10.91	81.209
10.92	81.208
10.93	81.207
10.95	81.206
10.96	81.205
10.97	81.204
10.98	81.203
10.99	81.202
11.01	81.200
11.02	81.199
11.03	81.198
11.04	81.197
11.05	81.196
11.06	81.195
11.08	81.194
11.09	81.193
11.10	81.192
11.11	81.190
11.12	81.189
11.13	81.188
11.15	81.187
11.16	81.186
11.17	81.185
11.18	81.184
11.19	81.183
11.21	81.182
11.22	81.180
11.23	81.179
11.24	81.178
11.25	81.177
11.27	81.176
11.28	81.175
11.29	81.174
11.30	81.173
11.31	81.172
11.32	81.170
11.34	81.169
11.35	81.168
11.36	81.167
11.37	81.166
11.38	81.165
11.40	81.164
11.41	81.163
11.42	81.162
11.43	81.160
11.44	81.159
11.46	81.158
11.47	81.157
11.48	81.156
11.49	81.155
11.50	81.154
11.52	81.153
11.53	81.152
11.54	81.150
11.55	81.149
11.56	81.148
11.58	81.147
11.59	81.146
11.60	81.145
11.61	81.144
11.63	81.143
11.64	81.142
11.65	81.141
11.66	81.139
11.67	81.138
11.69	81.137
11.70	81.136
11.71	81.135
11.72	81.134
11.73	81.133
11.75	81.132
11.76	81.131
11.77	81.130
11.78	81.129
11.80	81.127
11.81	81.126
11.82	81.125
11.83	81.124
11.84	81.123
11.86	81.122
11.87	81.121
11.88	81.120
11.89	81.119
11.91	81.118
11.92	81.116
11.93	81.115
11.94	81.114
11.95	81.113
11.97	81.112
11.98	81.111
11.99	81.110
12.00	81.109
12.02	81.108
12.03	81.107
12.04	81.106
12.05	81.105
12.07	81.103
12.08	81.102
12.09	81.101
12.10	81.100
12.12	81.099
12.13	81.098
12.14	81.097
12.15	81.096
12.16	81.095
12.18	81.094
12.19	81.093
12.20	81.091
12.21	81.090
12.23	81.089
12.24	81.088
12.25	81.087
12.26	81.086
12.28	81.085
12.29	81.084
12.30	81.083
12.31	81.082
12.33	81.081
12.34	81.080
12.35	81.079
12.36	81.077
12.38	81.076
12.39	81.075
12.40	81.074
12.41	81.073
12.43	81.072
12.44	81.071
12.45	81.070
12.47	81.069
12.48	81.068
12.49	81.067
12.50	81.066
12.52	81.065
12.53	81.063
12.54	81.062
12.55	81.061
12.57	81.060
12.58	81.059
12.59	81.058
12.60	81.057
12.62	81.056
12.63	81.055
12.64	81.054
12.65	81.053
12.67	81.052
12.68	81.051
12.69	81.050
12.71	81.048
12.72	81.047
12.73	81.046
12.74	81.045
12.76	81.044
12.77	81.043
12.78	81.042
12.79	81.041
12.81	81.040
12.82	81.039
12.83	81.038
12.85	81.037
12.86	81.036
12.87	81.035
12.88	81.034
12.90	81.032
12.91	81.031
12.92	81.030
12.94	81.029
12.95	81.028
12.96	81.027
12.97	81.026
12.99	81.025
13.00	81.024
13.01	81.023
13.03	81.022
13.04	81.021
13.05	81.020
13.06	81.019
13.08	81.018
13.09	81.017
13.10	81.015
13.12	81.014
13.13	81.013
13.14	81.012
13.16	81.011
13.17	81.010
13.18	81.009
13.19	81.008
13.21	81.007
13.22	81.006
13.23	81.005
13.25	81.004
13.26	81.003
13.27	81.002
13.29	81.001
13.30	81.000
13.31	80.999
13.32	80.998
13.34	80.996
13.35	80.995
13.36	80.994
13.38	80.993
13.39	80.992
13.40	80.991
13.42	80.990
13.43	80.989
13.44	80.988
13.46	80.987
13.47	80.986
13.48	80.985
13.50	80.984
13.51	80.983
13.52	80.982
13.53	80.981
13.55	80.980
13.56	80.979
13.57	80.978
13.59	80.977
13.60	80.976
13.61	80.974
13.63	80.973
13.64	80.972
13.65	80.971
13.67	80.970
13.68	80.969
13.69	80.968
13.71	80.967
13.72	80.966
13.73	80.965
13.75	80.964
13.76	80.963
13.77	80.962
13.79	80.961
13.80	80.960
13.81	80.959
13.83	80.958
13.84	80.957
13.85	80.956
13.87	80.955
13.88	80.954
13.89	80.953
13.91	80.952
13.92	80.951
13.93	80.949
13.95	80.948
13.96	80.947
13.97	80.946
13.99	80.945
14.00	80.944
14.01	80.943
14.03	80.942
14.04	80.941
14.05	80.940
14.07	80.939
14.08	80.938
14.09	80.937
14.11	80.936
14.12	80.935
14.14	80.934
14.15	80.933
14.16	80.932
14.18	80.931
14.19	80.930
14.20	80.929
14.22	80.928
14.23	80.927
14.24	80.926
14.26	80.925
14.27	80.924
14.28	80.923
14.30	80.922
14.31	80.921
14.32	80.920
14.34	80.918
14.35	80.917
14.37	80.916
14.38	80.915
14.39	80.914
14.41	80.913
14.42	80.912
14.43	80.911
14.45	80.910
14.46	80.909
14.48	80.908
14.49	80.907
14.50	80.906
14.52	80.905
14.53	80.904
14.54	80.903
14.56	80.902
14.57	80.901
14.58	80.900
14.60	80.899
14.61	80.898
14.63	80.897
14.64	80.896
14.65	80.895
14.67	80.894
14.68	80.893
14.70	80.892
14.71	80.891
14.72	80.890
14.74	80.889
14.75	80.888
14.76	80.887
14.78	80.886
14.79	80.885
14.81	80.884
14.82	80.883
14.83	80.882
14.85	80.881
14.86	80.880
14.88	80.879
14.89	80.878
14.90	80.877
14.92	80.876
14.93	80.875
14.94	80.874
14.96	80.873
14.97	80.872
14.99	80.871
15.00	80.870
15.01	80.869
15.03	80.867
15.04	80.866
15.06	80.865
15.07	80.864
15.08	80.863
15.10	80.862
15.11	80.861
15.13	80.860
15.14	80.859
15.15	80.858
15.17	80.857
15.18	80.856
15.20	80.855
15.21	80.854
15.22	80.853
15.24	80.852
15.25	80.851
15.27	80.850
15.28	80.849
15.30	80.848
15.31	80.847
15.32	80.846
15.34	80.845
15.35	80.844
15.37	80.843
15.38	80.842
15.39	80.841
15.41	80.840
15.42	80.839
15.44	80.838
15.45	80.837
15.47	80.836
15.48	80.835
15.49	80.834
15.51	80.833
15.52	80.832
15.54	80.831
15.55	80.830
15.57	80.829
15.58	80.828
15.59	80.827
15.61	80.826
15.62	80.825
15.64	80.824
15.65	80.823
15.67	80.822
15.68	80.821
15.69	80.820
15.71	80.819
15.72	80.818
15.74	80.817
15.75	80.816
15.77	80.815
15.78	80.814
15.79	80.813
15.81	80.812
15.82	80.811
15.84	80.810
15.85	80.809
15.87	80.808
15.88	80.807
15.89	80.806
15.91	80.805
15.92	80.804
15.94	80.803
15.95	80.802
15.97	80.801
15.98	80.800
16.00	80.799
16.01	80.798
16.03	80.797
16.04	80.796
16.05	80.795
16.07	80.794
16.08	80.793
16.10	80.792
16.11	80.791
16.13	80.790
16.14	80.789
16.16	80.788
16.17	80.787
16.18	80.786
16.20	80.785
16.21	80.785
16.23	80.784
16.24	80.783
16.26	80.782
16.27	80.781
16.29	80.780
16.30	80.779
16.32	80.778
16.33	80.777
16.35	80.776
16.36	80.775
16.38	80.774
16.39	80.773
16.40	80.772
16.42	80.771
16.43	80.770
16.45	80.769
16.46	80.768
16.48	80.767
16.49	80.766
16.51	80.765
16.52	80.764
16.54	80.763
16.55	80.762
16.57	80.761
16.58	80.760
16.60	80.759
16.61	80.758
16.63	80.757
16.64	80.756
16.66	80.755
16.67	80.754
16.68	80.753
16.70	80.752
16.71	80.751
16.73	80.750
16.74	80.749
16.76	80.748
16.77	80.747
16.79	80.746
16.80	80.745
16.82	80.744
16.83	80.743
16.85	80.742
16.86	80.741
16.88	80.740
16.89	80.739
16.91	80.738
16.92	80.737
16.94	80.736
16.95	80.735
16.97	80.735
16.98	80.734
17.00	80.733
17.01	80.732
17.03	80.731
17.04	80.730
17.06	80.729
17.07	80.728
17.09	80.727
17.10	80.726
17.12	80.725
17.13	80.724
17.15	80.723
17.16	80.722
17.18	80.721
17.19	80.720
17.21	80.719
17.22	80.718
17.24	80.717
17.25	80.716
17.27	80.715
17.28	80.714
17.30	80.713
17.31	80.712
17.33	80.711
17.34	80.710
17.36	80.709
17.37	80.708
17.39	80.707
17.40	80.706
17.42	80.705
17.44	80.704
17.45	80.704
17.47	80.703
17.48	80.702
17.50	80.701
17.51	80.700
17.53	80.699
17.54	80.698
17.56	80.697
17.57	80.696
17.59	80.695
17.60	80.694
17.62	80.693
17.63	80.692
17.65	80.691
17.66	80.690
17.68	80.689
17.69	80.688
17.71	80.687
17.73	80.686
17.74	80.685
17.76	80.684
17.77	80.683
17.79	80.682
17.80	80.681
17.82	80.680
17.83	80.679
17.85	80.679
17.86	80.678
17.88	80.677
17.89	80.676
17.91	80.675
17.93	80.674
17.94	80.673
17.96	80.672
17.97	80.671
17.99	80.670
18.00	80.669
18.02	80.668
18.03	80.667
18.05	80.666
18.06	80.665
18.08	80.664
18.10	80.663
18.11	80.662
18.13	80.661
18.14	80.660
18.16	80.659
18.17	80.658
18.19	80.658
18.20	80.657
18.22	80.656
18.24	80.655
18.25	80.654
18.27	80.653
18.28	80.652
18.30	80.651
18.31	80.650
18.33	80.649
18.34	80.648
18.36	80.647
18.38	80.646
18.39	80.645
18.41	80.644
18.42	80.643
18.44	80.642
18.45	80.641
18.47	80.640
18.49	80.640
18.50	80.639
18.52	80.638
18.53	80.637
18.55	80.636
18.56	80.635
18.58	80.634
18.60	80.633
18.61	80.632
18.63	80.631
18.64	80.630
18.66	80.629
18.67	80.628
18.69	80.627
18.71	80.626
18.72	80.625
18.74	80.624
18.75	80.623
18.77	80.623
18.79	80.622
18.80	80.621
18.82	80.620
18.83	80.619
18.85	80.618
18.87	80.617
18.88	80.616
18.90	80.615
18.91	80.614
18.93	80.613
18.94	80.612
18.96	80.611
18.98	80.610
18.99	80.609
19.01	80.608
19.02	80.607
19.04	80.607
19.06	80.606
19.07	80.605
19.09	80.604
19.10	80.603
19.12	80.602
19.14	80.601
19.15	80.600
19.17	80.599
19.18	80.598
19.20	80.597
19.22	80.596
19.23	80.595
19.25	80.594
19.26	80.593
19.28	80.593
19.30	80.592
19.31	80.591
19.33	80.590
19.34	80.589
19.36	80.588
19.38	80.587
19.39	80.586
19.41	80.585
19.43	80.584
19.44	80.583
19.46	80.582
19.47	80.581
19.49	80.580
19.51	80.579
19.52	80.579
19.54	80.578
19.56	80.577
19.57	80.576
19.59	80.575
19.60	80.574
19.62	80.573
19.64	80.572
19.65	80.571
19.67	80.570
19.68	80.569
19.70	80.568
19.72	80.567
19.73	80.566
19.75	80.566
19.77	80.565
19.78	80.564
19.80	80.563
19.82	80.562
19.83	80.561
19.85	80.560
19.86	80.559
19.88	80.558
19.90	80.557
19.91	80.556
19.93	80.555
19.95	80.554
19.96	80.554
19.98	80.553
20.00	80.552
20.01	80.551
20.03	80.550
20.04	80.549
20.06	80.548
20.08	80.547
20.09	80.546
20.11	80.545
20.13	80.544
20.14	80.543
20.16	80.542
20.18	80.542
20.19	80.541
20.21	80.540
20.23	80.539
20.24	80.538
20.26	80.537
20.28	80.536
20.29	80.535
20.31	80.534
20.33	80.533
20.34	80.532
20.36	80.531
20.37	80.531
20.39	80.530
20.41	80.529
20.42	80.528
20.44	80.527
20.46	80.526
20.47	80.525
20.49	80.524
20.51	80.523
20.52	80.522
20.54	80.521
20.56	80.520
20.57	80.520
20.59	80.519
20.61	80.518
20.62	80.517
20.64	80.516
20.66	80.515
20.67	80.514
20.69	80.513
20.71	80.512
20.72	80.511
20.74	80.510
20.76	80.510
20.78	80.509
20.79	80.508
20.81	80.507
20.83	80.506
20.84	80.505
20.86	80.504
20.88	80.503
20.89	80.502
20.91	80.501
20.93	80.500
20.94	80.500
20.96	80.499
20.98	80.498
20.99	80.497
21.01	80.496
21.03	80.495
21.04	80.494
21.06	80.493
21.08	80.492
21.10	80.491
21.11	80.490
21.13	80.490
21.15	80.489
21.16	80.488
21.18	80.487
21.20	80.486
21.21	80.485
21.23	80.484
21.25	80.483
21.26	80.482
21.28	80.481
21.30	80.480
21.32	80.480
21.33	80.479
21.35	80.478
21.37	80.477
21.38	80.476
21.40	80.475
21.42	80.474
21.43	80.473
21.45	80.472
21.47	80.471
21.49	80.471
21.50	80.470
21.52	80.469
21.54	80.468
21.55	80.467
21.57	80.466
21.59	80.465
21.61	80.464
21.62	80.463
21.64	80.462
21.66	80.462
21.67	80.461
21.69	80.460
21.71	80.459
21.73	80.458
21.74	80.457
21.76	80.456
21.78	80.455
21.80	80.454
21.81	80.453
21.83	80.453
21.85	80.452
21.86	80.451
21.88	80.450
21.90	80.449
21.92	80.448
21.93	80.447
21.95	80.446
21.97	80.445
21.99	80.445
22.00	80.444
22.02	80.443
22.04	80.442
22.05	80.441
22.07	80.440
22.09	80.439
22.11	80.438
22.12	80.437
22.14	80.436
22.16	80.436
22.18	80.435
22.19	80.434
22.21	80.433
22.23	80.432
22.25	80.431
22.26	80.430
22.28	80.429
22.30	80.428
22.32	80.428
22.33	80.427
22.35	80.426
22.37	80.425
22.39	80.424
22.40	80.423
22.42	80.422
22.44	80.421
22.46	80.420
22.47	80.420
22.49	80.419
22.51	80.418
22.53	80.417
22.54	80.416
22.56	80.415
22.58	80.414
22.60	80.413
22.61	80.412
22.63	80.412
22.65	80.411
22.67	80.410
22.68	80.409
22.70	80.408
22.72	80.407
22.74	80.406
22.75	80.405
22.77	80.405
22.79	80.404
22.81	80.403
22.82	80.402
22.84	80.401
22.86	80.400
22.88	80.399
22.90	80.398
22.91	80.397
22.93	80.397
22.95	80.396
22.97	80.395
22.98	80.394
23.00	80.393
23.02	80.392
23.04	80.391
23.06	80.390
23.07	80.390
23.09	80.389
23.11	80.388
23.13	80.387
23.14	80.386
23.16	80.385
23.18	80.384
23.20	80.383
23.22	80.382
23.23	80.382
23.25	80.381
23.27	80.380
23.29	80.379
23.31	80.378
23.32	80.377
23.34	80.376
23.36	80.375
23.38	80.375
23.39	80.374
23.41	80.373
23.43	80.372
23.45	80.371
23.47	80.370
23.48	80.369
23.50	80.368
23.52	80.368
23.54	80.367
23.56	80.366
23.57	80.365
23.59	80.364
23.61	80.363
23.63	80.362
23.65	80.361
23.66	80.361
23.68	80.360
23.70	80.359
23.72	80.358
23.74	80.357
23.75	80.356
23.77	80.355
23.79	80.354
23.81	80.354
23.83	80.353
23.85	80.352
23.86	80.351
23.88	80.350
23.90	80.349
23.92	80.348
23.94	80.348
23.95	80.347
23.97	80.346
23.99	80.345
24.01	80.344
24.03	80.343
24.05	80.342
24.06	80.341
24.08	80.341
24.10	80.340
24.12	80.339
24.14	80.338
24.15	80.337
24.17	80.336
24.19	80.335
24.21	80.334
24.23	80.334
24.25	80.333
24.26	80.332
24.28	80.331
24.30	80.330
24.32	80.329
24.34	80.328
24.36	80.328
24.37	80.327
24.39	80.326
24.41	80.325
24.43	80.324
24.45	80.323
24.47	80.322
24.48	80.322
24.50	80.321
24.52	80.320
24.54	80.319
24.56	80.318
24.58	80.317
24.59	80.316
24.61	80.315
24.63	80.315
24.65	80.314
24.67	80.313
24.69	80.312
24.71	80.311
24.72	80.310
24.74	80.309
24.76	80.309
24.78	80.308
24.80	80.307
24.82	80.306
24.84	80.305
24.85	80.304
24.87	80.303
24.89	80.303
24.91	80.302
24.93	80.301
24.95	80.300
24.97	80.299
24.98	80.298
25.00	80.297
25.02	80.297
25.04	80.296
25.06	80.295
25.08	80.294
25.10	80.293
25.11	80.292
25.13	80.291
25.15	80.291
25.17	80.290
25.19	80.289
25.21	80.288
25.23	80.287
25.24	80.286
25.26	80.285
25.28	80.285
25.30	80.284
25.32	80.283
25.34	80.282
25.36	80.281
25.38	80.280
25.39	80.279
25.41	80.279
25.43	80.278
25.45	80.277
25.47	80.276
25.49	80.275
25.51	80.274
25.53	80.274
25.55	80.273
25.56	80.272
25.58	80.271
25.60	80.270
25.62	80.269
25.64	80.268
25.66	80.268
25.68	80.267
25.70	80.266
25.72	80.265
25.73	80.264
25.75	80.263
25.77	80.262
25.79	80.262
25.81	80.261
25.83	80.260
25.85	80.259
25.87	80.258
25.89	80.257
25.90	80.257
25.92	80.256
25.94	80.255
25.96	80.254
25.98	80.253
26.00	80.252
26.02	80.251
26.04	80.251
26.06	80.250
26.08	80.249
26.09	80.248
26.11	80.247
26.13	80.246
26.15	80.246
26.17	80.245
26.19	80.244
26.21	80.243
26.23	80.242
26.25	80.241
26.27	80.240
26.29	80.240
26.31	80.239
26.32	80.238
26.34	80.237
26.36	80.236
26.38	80.235
26.40	80.235
26.42	80.234
26.44	80.233
26.46	80.232
26.48	80.231
26.50	80.230
26.52	80.230
26.54	80.229
26.55	80.228
26.57	80.227
26.59	80.226
26.61	80.225
26.63	80.224
26.65	80.224
26.67	80.223
26.69	80.222
26.71	80.221
26.73	80.220
26.75	80.219
26.77	80.219
26.79	80.218
26.81	80.217
26.83	80.216
26.84	80.215
26.86	80.214
26.88	80.214
26.90	80.213
26.92	80.212
26.94	80.211
26.96	80.210
26.98	80.209
27.00	80.209
27.02	80.208
27.04	80.207
27.06	80.206
27.08	80.205
27.10	80.204
27.12	80.204
27.14	80.203
27.16	80.202
27.17	80.201
27.19	80.200
27.21	80.199
27.23	80.199
27.25	80.198
27.27	80.197
27.29	80.196
27.31	80.195
27.33	80.194
27.35	80.194
27.37	80.193
27.39	80.192
27.41	80.191
27.43	80.190
27.45	80.189
27.47	80.189
27.49	80.188
27.51	80.187
27.53	80.186
27.55	80.185
27.57	80.184
27.59	80.184
27.61	80.183
27.63	80.182
27.65	80.181
27.67	80.180
27.68	80.179
27.70	80.179
27.72	80.178
27.74	80.177
27.76	80.176
27.78	80.175
27.80	80.174
27.82	80.174
27.84	80.173
27.86	80.172
27.88	80.171
27.90	80.170
27.92	80.169
27.94	80.169
27.96	80.168
27.98	80.167
28.00	80.166
28.02	80.165
28.04	80.165
28.06	80.164
28.08	80.163
28.10	80.162
28.12	80.161
28.14	80.160
28.16	80.160
28.18	80.159
28.20	80.158
28.22	80.157
28.24	80.156
28.26	80.155
28.28	80.155
28.30	80.154
28.32	80.153
28.34	80.152
28.36	80.151
28.38	80.150
28.40	80.150
28.42	80.149
28.44	80.148
28.46	80.147
28.48	80.146
28.50	80.146
28.52	80.145
28.54	80.144
28.56	80.143
28.58	80.142
28.60	80.141
28.62	80.141
28.64	80.140
28.66	80.139
28.68	80.138
28.70	80.137
28.72	80.137
28.74	80.136
28.76	80.135
28.78	80.134
28.80	80.133
28.82	80.132
28.84	80.132
28.86	80.131
28.88	80.130
28.90	80.129
28.92	80.128
28.94	80.128
28.96	80.127
28.98	80.126
29.00	80.125
29.02	80.124
29.04	80.123
29.06	80.123
29.08	80.122
29.10	80.121
29.12	80.120
29.14	80.119
29.17	80.119
29.19	80.118
29.21	80.117
29.23	80.116
29.25	80.115
29.27	80.114
29.29	80.114
29.31	80.113
29.33	80.112
29.35	80.111
29.37	80.110
29.39	80.110
29.41	80.109
29.43	80.108
29.45	80.107
29.47	80.106
29.49	80.106
29.51	80.105
29.53	80.104
29.55	80.103
29.57	80.102
29.59	80.101
29.61	80.101
29.63	80.100
29.65	80.099
29.68	80.098
29.70	80.097
29.72	80.097
29.74	80.096
29.76	80.095
29.78	80.094
29.80	80.093
29.82	80.093
29.84	80.092
29.86	80.091
29.88	80.090
29.90	80.089
29.92	80.089
29.94	80.088
29.96	80.087
29.98	80.086
30.00	80.085
30.02	80.084
30.05	80.084
30.07	80.083
30.09	80.082
30.11	80.081
30.13	80.080
30.15	80.080
30.17	80.079
30.19	80.078
30.21	80.077
30.23	80.076
30.25	80.076
30.27	80.075
30.29	80.074
30.31	80.073
30.34	80.072
30.36	80.072
30.38	80.071
30.40	80.070
30.42	80.069
30.44	80.068
30.46	80.068
30.48	80.067
30.50	80.066
30.52	80.065
30.54	80.064
30.56	80.064
30.58	80.063
30.61	80.062
30.63	80.061
30.65	80.060
30.67	80.060
30.69	80.059
30.71	80.058
30.73	80.057
30.75	80.056
30.77	80.056
30.79	80.055
30.81	80.054
30.84	80.053
30.86	80.052
30.88	80.052
30.90	80.051
30.92	80.050
30.94	80.049
30.96	80.048
30.98	80.048
31.00	80.047
31.02	80.046
31.05	80.045
31.07	80.044
31.09	80.044
31.11	80.043
31.13	80.042
31.15	80.041
31.17	80.040
31.19	80.040
31.21	80.039
31.23	80.038
31.26	80.037
31.28	80.036
31.30	80.036
31.32	80.035
31.34	80.034
31.36	80.033
31.38	80.032
31.40	80.032
31.43	80.031
31.45	80.030
31.47	80.029
31.49	80.028
31.51	80.028
31.53	80.027
31.55	80.026
31.57	80.025
31.59	80.024
31.62	80.024
31.64	80.023
31.66	80.022
31.68	80.021
31.70	80.020
31.72	80.020
31.74	80.019
31.76	80.018
31.79	80.017
31.81	80.017
31.83	80.016
31.85	80.015
31.87	80.014
31.89	80.013
31.91	80.013
31.94	80.012
31.96	80.011
31.98	80.010
32.00	80.009
32.02	80.009
32.04	80.008
32.06	80.007
32.09	80.006
32.11	80.005
32.13	80.005
32.15	80.004
32.17	80.003
32.19	80.002
32.21	80.002
32.24	80.001
32.26	80.000
32.28	79.999
32.30	79.998
32.32	79.998
32.34	79.997
32.36	79.996
32.39	79.995
32.41	79.994
32.43	79.994
32.45	79.993
32.47	79.992
32.49	79.991
32.52	79.990
32.54	79.990
32.56	79.989
32.58	79.988
32.60	79.987
32.62	79.987
32.64	79.986
32.67	79.985
32.69	79.984
32.71	79.983
32.73	79.983
32.75	79.982
32.77	79.981
32.80	79.980
32.82	79.979
32.84	79.979
32.86	79.978
32.88	79.977
32.90	79.976
32.93	79.976
32.95	79.975
32.97	79.974
32.99	79.973
33.01	79.972
33.04	79.972
33.06	79.971
33.08	79.970
33.10	79.969
33.12	79.969
33.14	79.968
33.17	79.967
33.19	79.966
33.21	79.965
33.23	79.965
33.25	79.964
33.28	79.963
33.30	79.962
33.32	79.961
33.34	79.961
33.36	79.960
33.38	79.959
33.41	79.958
33.43	79.958
33.45	79.957
33.47	79.956
33.49	79.955
33.52	79.954
33.54	79.954
33.56	79.953
33.58	79.952
33.60	79.951
33.63	79.951
33.65	79.950
33.67	79.949
33.69	79.948
33.71	79.947
33.74	79.947
33.76	79.946
33.78	79.945
33.80	79.944
33.82	79.944
33.85	79.943
33.87	79.942
33.89	79.941
33.91	79.940
33.94	79.940
33.96	79.939
33.98	79.938
34.00	79.937
34.02	79.937
34.05	79.936
34.07	79.935
34.09	79.934
34.11	79.934
34.13	79.933
34.16	79.932
34.18	79.931
34.20	79.930
34.22	79.930
34.25	79.929
34.27	79.928
34.29	79.927
34.31	79.927
34.33	79.926
34.36	79.925
34.38	79.924
34.40	79.923
34.42	79.923
34.45	79.922
34.47	79.921
34.49	79.920
34.51	79.920
34.53	79.919
34.56	79.918
34.58	79.917
34.60	79.917
34.62	79.916
34.65	79.915
34.67	79.914
34.69	79.913
34.71	79.913
34.74	79.912
34.76	79.911
34.78	79.910
34.80	79.910
34.83	79.909
34.85	79.908
34.87	79.907
34.89	79.907
34.92	79.906
34.94	79.905
34.96	79.904
34.98	79.903
35.01	79.903
35.03	79.902
35.05	79.901
35.07	79.900
35.10	79.900
35.12	79.899
35.14	79.898
35.16	79.897
35.19	79.897
35.21	79.896
35.23	79.895
35.25	79.894
35.28	79.893
35.30	79.893
35.32	79.892
35.34	79.891
35.37	79.890
35.39	79.890
35.41	79.889
35.43	79.888
35.46	79.887
35.48	79.887
35.50	79.886
35.53	79.885
35.55	79.884
35.57	79.884
35.59	79.883
35.62	79.882
35.64	79.881
35.66	79.880
35.68	79.880
35.71	79.879
35.73	79.878
35.75	79.877
35.78	79.877
35.80	79.876
35.82	79.875
35.84	79.874
35.87	79.874
35.89	79.873
35.91	79.872
35.93	79.871
35.96	79.871
35.98	79.870
36.00	79.869
36.03	79.868
36.05	79.868
36.07	79.867
36.09	79.866
36.12	79.865
36.14	79.865
36.16	79.864
36.19	79.863
36.21	79.862
36.23	79.861
36.26	79.861
36.28	79.860
36.30	79.859
36.32	79.858
36.35	79.858
36.37	79.857
36.39	79.856
36.42	79.855
36.44	79.855
36.46	79.854
36.49	79.853
36.51	79.852
36.53	79.852
36.55	79.851
36.58	79.850
36.60	79.849
36.62	79.849
36.65	79.848
36.67	79.847
36.69	79.846
36.72	79.846
36.74	79.845
36.76	79.844
36.79	79.843
36.81	79.843
36.83	79.842
36.85	79.841
36.88	79.840
36.90	79.840
36.92	79.839
36.95	79.838
36.97	79.837
36.99	79.837
37.02	79.836
37.04	79.835
37.06	79.834
37.09	79.834
37.11	79.833
37.13	79.832
37.16	79.831
37.18	79.830
37.20	79.830
37.23	79.829
37.25	79.828
37.27	79.827
37.30	79.827
37.32	79.826
37.34	79.825
37.37	79.824
37.39	79.824
37.41	79.823
37.44	79.822
37.46	79.821
37.48	79.821
37.51	79.820
37.53	79.819
37.55	79.818
37.58	79.818
37.60	79.817
37.62	79.816
37.65	79.815
37.67	79.815
37.69	79.814
37.72	79.813
37.74	79.812
37.76	79.812
37.79	79.811
37.81	79.810
37.83	79.809
37.86	79.809
37.88	79.808
37.91	79.807
37.93	79.806
37.95	79.806
37.98	79.805
38.00	79.804
38.02	79.804
38.05	79.803
38.07	79.802
38.09	79.801
38.12	79.801
38.14	79.800
38.16	79.799
38.19	79.798
38.21	79.798
38.24	79.797
38.26	79.796
38.28	79.795
38.31	79.795
38.33	79.794
38.35	79.793
38.38	79.792
38.40	79.792
38.43	79.791
38.45	79.790
38.47	79.789
38.50	79.789
38.52	79.788
38.54	79.787
38.57	79.786
38.59	79.786
38.61	79.785
38.64	79.784
38.66	79.783
38.69	79.783
38.71	79.782
38.73	79.781
38.76	79.780
38.78	79.780
38.81	79.779
38.83	79.778
38.85	79.777
38.88	79.777
38.90	79.776
38.92	79.775
38.95	79.774
38.97	79.774
39.00	79.773
39.02	79.772
39.04	79.772
39.07	79.771
39.09	79.770
39.12	79.769
39.14	79.769
39.16	79.768
39.19	79.767
39.21	79.766
39.24	79.766
39.26	79.765
39.28	79.764
39.31	79.763
39.33	79.763
39.36	79.762
39.38	79.761
39.40	79.760
39.43	79.760
39.45	79.759
39.48	79.758
39.50	79.757
39.52	79.757
39.55	79.756
39.57	79.755
39.60	79.755
39.62	79.754
39.65	79.753
